id,sample_id,sample_label,capacitance_pf,carried_out_at,day_of_week,hour_of_day,elapsed_minutes_since_first_reading,category
1377,36,hasa_nr_05,5.153,2026-04-11 08:31:36.922829,6,8,120,moderate
1378,36,hasa_nr_05,5.0615000000000006,2026-04-11 08:32:02.075756,6,8,120,moderate
1379,36,hasa_nr_05,5.0705,2026-04-11 08:32:17.471121,6,8,120,moderate
1380,36,hasa_nr_05,5.0145,2026-04-11 08:32:31.685297,6,8,120,moderate
1381,36,hasa_nr_05,5.006,2026-04-11 08:32:44.545304,6,8,121,moderate
1382,36,hasa_nr_05,5.015000000000001,2026-04-11 08:32:58.119391,6,8,121,moderate
1383,36,hasa_nr_05,4.983499999999999,2026-04-11 08:33:11.229310,6,8,121,moderate
1384,36,hasa_nr_05,4.9955,2026-04-11 08:33:23.740188,6,8,121,moderate
1584,36,hasa_nr_05,2.531,2026-04-11 10:54:04.965048,6,10,262,spoiled
1585,36,hasa_nr_05,2.654,2026-04-11 10:54:20.145067,6,10,262,spoiled
1586,36,hasa_nr_05,2.6805000000000003,2026-04-11 10:54:33.589172,6,10,262,spoiled
1587,36,hasa_nr_05,2.677,2026-04-11 10:54:47.983858,6,10,263,spoiled
1588,36,hasa_nr_05,2.662,2026-04-11 10:55:02.700975,6,10,263,spoiled
1589,36,hasa_nr_05,2.6425,2026-04-11 10:55:15.805973,6,10,263,spoiled
1590,36,hasa_nr_05,2.688,2026-04-11 10:55:29.449950,6,10,263,spoiled
1591,36,hasa_nr_05,2.693,2026-04-11 10:55:43.745552,6,10,264,spoiled
1619,36,hasa_nr_05,2.928,2026-04-11 13:07:49.215998,6,13,396,spoiled
1620,36,hasa_nr_05,2.85,2026-04-11 13:08:03.944003,6,13,396,spoiled
1621,36,hasa_nr_05,2.8105,2026-04-11 13:08:22.510935,6,13,396,spoiled
1622,36,hasa_nr_05,2.6815,2026-04-11 13:08:32.952037,6,13,396,spoiled
1623,36,hasa_nr_05,2.6445,2026-04-11 13:08:46.478109,6,13,397,spoiled
1624,36,hasa_nr_05,2.6805,2026-04-11 13:08:56.987126,6,13,397,spoiled
1783,36,hasa_nr_05,1.7995,2026-04-11 14:16:09.911075,6,14,464,spoiled
1784,36,hasa_nr_05,1.872,2026-04-11 14:16:23.869966,6,14,464,spoiled
1785,36,hasa_nr_05,1.937,2026-04-11 14:16:37.114412,6,14,465,spoiled
1786,36,hasa_nr_05,1.976,2026-04-11 14:16:49.173410,6,14,465,spoiled
1787,36,hasa_nr_05,2.0595,2026-04-11 14:17:02.467383,6,14,465,spoiled
1788,36,hasa_nr_05,1.9775,2026-04-11 14:17:17.080861,6,14,465,spoiled
1789,36,hasa_nr_05,1.9795,2026-04-11 14:17:31.724387,6,14,465,spoiled
1826,36,hasa_nr_05,1.8625,2026-04-11 16:40:06.089117,6,16,608,spoiled
1827,36,hasa_nr_05,1.9555,2026-04-11 16:40:20.851276,6,16,608,spoiled
1828,36,hasa_nr_05,1.917,2026-04-11 16:40:30.707262,6,16,608,spoiled
1829,36,hasa_nr_05,1.868,2026-04-11 16:40:39.632010,6,16,609,spoiled
1830,36,hasa_nr_05,1.875,2026-04-11 16:40:48.472099,6,16,609,spoiled
1831,36,hasa_nr_05,1.947,2026-04-11 16:41:05.720035,6,16,609,spoiled
2019,36,hasa_nr_05,1.883,2026-04-11 20:23:20.964431,6,20,831,spoiled
2020,36,hasa_nr_05,1.763,2026-04-11 20:23:30.556099,6,20,831,spoiled
2021,36,hasa_nr_05,1.891,2026-04-11 20:23:49.907139,6,20,832,spoiled
2022,36,hasa_nr_05,1.857,2026-04-11 20:24:02.065421,6,20,832,spoiled
2023,36,hasa_nr_05,1.8905,2026-04-11 20:24:13.340463,6,20,832,spoiled
1368,35,hasa_nr_04,5.203,2026-04-11 08:25:14.966764,6,8,120,moderate
1369,35,hasa_nr_04,6.75,2026-04-11 08:25:44.772381,6,8,120,moderate
1371,35,hasa_nr_04,4.89,2026-04-11 08:30:03.080876,6,8,124,moderate
1372,35,hasa_nr_04,4.772,2026-04-11 08:30:17.307766,6,8,125,moderate
1373,35,hasa_nr_04,4.765,2026-04-11 08:30:30.650240,6,8,125,moderate
1374,35,hasa_nr_04,4.759,2026-04-11 08:30:41.978566,6,8,125,moderate
1375,35,hasa_nr_04,4.749,2026-04-11 08:30:52.535863,6,8,125,moderate
1376,35,hasa_nr_04,4.6555,2026-04-11 08:31:05.431805,6,8,125,moderate
1578,35,hasa_nr_04,2.783,2026-04-11 10:52:09.807896,6,10,266,spoiled
1579,35,hasa_nr_04,2.532,2026-04-11 10:52:23.683907,6,10,267,spoiled
1580,35,hasa_nr_04,2.326,2026-04-11 10:52:40.365050,6,10,267,spoiled
1581,35,hasa_nr_04,3.039,2026-04-11 10:52:54.561096,6,10,267,spoiled
1582,35,hasa_nr_04,2.8745000000000003,2026-04-11 10:53:08.137935,6,10,267,spoiled
1583,35,hasa_nr_04,2.773,2026-04-11 10:53:22.198621,6,10,268,spoiled
1612,35,hasa_nr_04,2.64,2026-04-11 13:04:31.091597,6,13,399,spoiled
1613,35,hasa_nr_04,2.7055,2026-04-11 13:04:46.318714,6,13,399,spoiled
1614,35,hasa_nr_04,2.6185,2026-04-11 13:04:55.855633,6,13,399,spoiled
1615,35,hasa_nr_04,2.6260000000000003,2026-04-11 13:05:05.215603,6,13,399,spoiled
1616,35,hasa_nr_04,2.5700000000000003,2026-04-11 13:05:18.411563,6,13,400,spoiled
1617,35,hasa_nr_04,2.67,2026-04-11 13:05:34.424704,6,13,400,spoiled
1618,35,hasa_nr_04,2.7030000000000003,2026-04-11 13:05:47.417862,6,13,400,spoiled
1776,35,hasa_nr_04,2.185,2026-04-11 14:10:54.089938,6,14,465,spoiled
1778,35,hasa_nr_04,2.4325,2026-04-11 14:14:17.888373,6,14,469,spoiled
1779,35,hasa_nr_04,2.4005,2026-04-11 14:14:32.782206,6,14,469,spoiled
1780,35,hasa_nr_04,2.404,2026-04-11 14:14:47.876875,6,14,469,spoiled
1781,35,hasa_nr_04,1.978,2026-04-11 14:15:08.309933,6,14,469,spoiled
1782,35,hasa_nr_04,2.2135,2026-04-11 14:15:23.071516,6,14,470,spoiled
1820,35,hasa_nr_04,2.0915,2026-04-11 16:38:34.399247,6,16,613,spoiled
1821,35,hasa_nr_04,1.812,2026-04-11 16:38:50.261745,6,16,613,spoiled
1822,35,hasa_nr_04,2.042,2026-04-11 16:39:06.558074,6,16,613,spoiled
1823,35,hasa_nr_04,1.8675,2026-04-11 16:39:16.449036,6,16,614,spoiled
1824,35,hasa_nr_04,1.77,2026-04-11 16:39:25.755667,6,16,614,spoiled
1825,35,hasa_nr_04,1.767,2026-04-11 16:39:35.615783,6,16,614,spoiled
2011,35,hasa_nr_04,2.0825,2026-04-11 20:21:06.958420,6,20,835,spoiled
2012,35,hasa_nr_04,2.377,2026-04-11 20:21:16.064970,6,20,836,spoiled
2013,35,hasa_nr_04,2.0705,2026-04-11 20:21:26.706714,6,20,836,spoiled
2015,35,hasa_nr_04,1.884,2026-04-11 20:21:53.226227,6,20,836,spoiled
2016,35,hasa_nr_04,2.167,2026-04-11 20:22:04.620262,6,20,836,spoiled
2017,35,hasa_nr_04,2.0265,2026-04-11 20:22:27.671669,6,20,837,spoiled
1360,34,hasa_nr_03,5.0045,2026-04-11 08:22:49.582079,6,8,120,moderate
1361,34,hasa_nr_03,5.0075,2026-04-11 08:23:11.967411,6,8,120,moderate
1362,34,hasa_nr_03,4.999499999999999,2026-04-11 08:23:21.576190,6,8,120,moderate
1363,34,hasa_nr_03,4.995,2026-04-11 08:23:34.417846,6,8,120,moderate
1364,34,hasa_nr_03,5.037,2026-04-11 08:23:44.192797,6,8,120,moderate
1365,34,hasa_nr_03,5.012499999999999,2026-04-11 08:23:54.368740,6,8,121,moderate
1366,34,hasa_nr_03,5.003,2026-04-11 08:24:10.514460,6,8,121,moderate
1367,34,hasa_nr_03,4.9995,2026-04-11 08:24:24.124652,6,8,121,moderate
1571,34,hasa_nr_03,2.397,2026-04-11 10:49:56.919280,6,10,267,spoiled
1572,34,hasa_nr_03,2.3125,2026-04-11 10:50:12.707863,6,10,267,spoiled
1573,34,hasa_nr_03,2.375,2026-04-11 10:50:29.209963,6,10,267,spoiled
1574,34,hasa_nr_03,2.3565,2026-04-11 10:50:44.106506,6,10,267,spoiled
1575,34,hasa_nr_03,2.3280000000000003,2026-04-11 10:50:59.316468,6,10,268,spoiled
1576,34,hasa_nr_03,2.3815,2026-04-11 10:51:14.397614,6,10,268,spoiled
1577,34,hasa_nr_03,2.3675,2026-04-11 10:51:29.208267,6,10,268,spoiled
1605,34,hasa_nr_03,2.2395,2026-04-11 13:02:03.806275,6,13,399,spoiled
1606,34,hasa_nr_03,2.4385000000000003,2026-04-11 13:02:25.839323,6,13,399,spoiled
1607,34,hasa_nr_03,2.432,2026-04-11 13:02:42.872363,6,13,399,spoiled
1608,34,hasa_nr_03,2.459,2026-04-11 13:02:57.447395,6,13,400,spoiled
1609,34,hasa_nr_03,2.454,2026-04-11 13:03:19.401728,6,13,400,spoiled
1610,34,hasa_nr_03,2.3125,2026-04-11 13:03:32.926629,6,13,400,spoiled
1611,34,hasa_nr_03,2.303,2026-04-11 13:03:40.934721,6,13,400,spoiled
1770,34,hasa_nr_03,1.8785,2026-04-11 14:09:17.196280,6,14,466,spoiled
1771,34,hasa_nr_03,1.9085,2026-04-11 14:09:33.593117,6,14,466,spoiled
1772,34,hasa_nr_03,1.988,2026-04-11 14:09:47.954621,6,14,466,spoiled
1773,34,hasa_nr_03,2.01,2026-04-11 14:10:01.682024,6,14,467,spoiled
1774,34,hasa_nr_03,1.949,2026-04-11 14:10:14.725656,6,14,467,spoiled
1775,34,hasa_nr_03,1.9565,2026-04-11 14:10:28.486498,6,14,467,spoiled
1810,34,hasa_nr_03,1.632,2026-04-11 16:34:46.560699,6,16,611,spoiled
1811,34,hasa_nr_03,1.507,2026-04-11 16:35:04.132118,6,16,612,spoiled
1812,34,hasa_nr_03,1.3635000000000002,2026-04-11 16:35:14.274143,6,16,612,spoiled
1813,34,hasa_nr_03,1.4575,2026-04-11 16:35:37.724289,6,16,612,spoiled
1814,34,hasa_nr_03,1.481,2026-04-11 16:35:47.867918,6,16,612,spoiled
1815,34,hasa_nr_03,1.8255,2026-04-11 16:35:57.858657,6,16,613,spoiled
1816,34,hasa_nr_03,1.597,2026-04-11 16:36:08.450889,6,16,613,spoiled
2005,34,hasa_nr_03,2.087,2026-04-11 20:19:28.413996,6,20,836,spoiled
2006,34,hasa_nr_03,1.881,2026-04-11 20:19:39.588176,6,20,836,spoiled
2007,34,hasa_nr_03,1.698,2026-04-11 20:19:50.150615,6,20,837,spoiled
2008,34,hasa_nr_03,2.077,2026-04-11 20:20:02.707039,6,20,837,spoiled
2009,34,hasa_nr_03,1.9385,2026-04-11 20:20:12.298796,6,20,837,spoiled
2010,34,hasa_nr_03,1.72,2026-04-11 20:20:25.324181,6,20,837,spoiled
1352,33,hasa_nr_02,4.904999999999999,2026-04-11 08:20:35.910989,6,8,120,moderate
1353,33,hasa_nr_02,4.869,2026-04-11 08:20:59.411031,6,8,120,moderate
1354,33,hasa_nr_02,4.851,2026-04-11 08:21:12.472903,6,8,120,moderate
1355,33,hasa_nr_02,4.879,2026-04-11 08:21:21.879347,6,8,120,moderate
1356,33,hasa_nr_02,4.827500000000001,2026-04-11 08:21:35.258744,6,8,120,moderate
1357,33,hasa_nr_02,4.843,2026-04-11 08:21:47.785217,6,8,121,moderate
1358,33,hasa_nr_02,4.8235,2026-04-11 08:21:59.994678,6,8,121,moderate
1359,33,hasa_nr_02,4.827500000000001,2026-04-11 08:22:13.487667,6,8,121,moderate
1563,33,hasa_nr_02,3.0025,2026-04-11 10:47:15.170616,6,10,266,spoiled
1564,33,hasa_nr_02,2.782,2026-04-11 10:47:31.418220,6,10,266,spoiled
1565,33,hasa_nr_02,2.928,2026-04-11 10:47:46.096665,6,10,267,spoiled
1566,33,hasa_nr_02,2.879,2026-04-11 10:47:57.872957,6,10,267,spoiled
1567,33,hasa_nr_02,2.893,2026-04-11 10:48:11.350941,6,10,267,spoiled
1568,33,hasa_nr_02,2.8775,2026-04-11 10:48:25.878257,6,10,267,spoiled
1598,33,hasa_nr_02,2.577,2026-04-11 12:59:51.288072,6,12,399,spoiled
1599,33,hasa_nr_02,2.2945,2026-04-11 13:00:05.181392,6,13,399,spoiled
1600,33,hasa_nr_02,2.259,2026-04-11 13:00:19.456087,6,13,399,spoiled
1601,33,hasa_nr_02,2.141,2026-04-11 13:00:34.471367,6,13,399,spoiled
1602,33,hasa_nr_02,2.42,2026-04-11 13:00:51.932320,6,13,400,spoiled
1603,33,hasa_nr_02,2.1855,2026-04-11 13:01:03.543591,6,13,400,spoiled
1763,33,hasa_nr_02,2.0,2026-04-11 14:07:03.039190,6,14,466,spoiled
1764,33,hasa_nr_02,1.9705,2026-04-11 14:07:19.367592,6,14,466,spoiled
1765,33,hasa_nr_02,1.8935,2026-04-11 14:07:32.277945,6,14,466,spoiled
1766,33,hasa_nr_02,1.856,2026-04-11 14:07:45.824101,6,14,467,spoiled
1767,33,hasa_nr_02,1.873,2026-04-11 14:08:02.988614,6,14,467,spoiled
1768,33,hasa_nr_02,1.883,2026-04-11 14:08:18.764575,6,14,467,spoiled
1769,33,hasa_nr_02,1.7435,2026-04-11 14:08:35.777150,6,14,467,spoiled
1803,33,hasa_nr_02,1.921,2026-04-11 16:32:49.941471,6,16,612,spoiled
1804,33,hasa_nr_02,1.7975,2026-04-11 16:33:03.185321,6,16,612,spoiled
1805,33,hasa_nr_02,1.9455,2026-04-11 16:33:16.394903,6,16,612,spoiled
1806,33,hasa_nr_02,2.1275,2026-04-11 16:33:27.387677,6,16,612,spoiled
1807,33,hasa_nr_02,1.6965,2026-04-11 16:33:38.630209,6,16,613,spoiled
1808,33,hasa_nr_02,1.7745,2026-04-11 16:33:50.989443,6,16,613,spoiled
1999,33,hasa_nr_02,2.189,2026-04-11 20:16:57.374619,6,20,836,spoiled
2000,33,hasa_nr_02,1.8385,2026-04-11 20:17:13.905065,6,20,836,spoiled
2001,33,hasa_nr_02,2.0235000000000003,2026-04-11 20:17:23.763710,6,20,836,spoiled
2002,33,hasa_nr_02,1.941,2026-04-11 20:17:32.739872,6,20,836,spoiled
2003,33,hasa_nr_02,1.899,2026-04-11 20:17:46.815346,6,20,837,spoiled
1344,32,hasa_nr_01,4.8385,2026-04-11 08:18:34.495951,6,8,120,moderate
1345,32,hasa_nr_01,4.8355,2026-04-11 08:18:57.715085,6,8,120,moderate
1346,32,hasa_nr_01,4.7805,2026-04-11 08:19:11.192622,6,8,120,moderate
1347,32,hasa_nr_01,4.765,2026-04-11 08:19:27.858322,6,8,120,moderate
1348,32,hasa_nr_01,4.7620000000000005,2026-04-11 08:19:40.615478,6,8,121,moderate
1349,32,hasa_nr_01,4.751,2026-04-11 08:19:53.795065,6,8,121,moderate
1350,32,hasa_nr_01,4.731,2026-04-11 08:20:06.570179,6,8,121,moderate
1351,32,hasa_nr_01,4.719,2026-04-11 08:20:15.759844,6,8,121,moderate
1546,32,hasa_nr_01,2.693,2026-04-11 10:39:02.959359,6,10,260,spoiled
1547,32,hasa_nr_01,2.58,2026-04-11 10:39:21.981848,6,10,260,spoiled
1548,32,hasa_nr_01,2.572,2026-04-11 10:39:55.664565,6,10,261,spoiled
1550,32,hasa_nr_01,2.5685,2026-04-11 10:40:27.826891,6,10,261,spoiled
1551,32,hasa_nr_01,2.575,2026-04-11 10:40:42.276979,6,10,262,spoiled
1552,32,hasa_nr_01,2.568,2026-04-11 10:40:58.406038,6,10,262,spoiled
1553,32,hasa_nr_01,2.5685,2026-04-11 10:41:14.500206,6,10,262,spoiled
1554,32,hasa_nr_01,2.561,2026-04-11 10:41:30.578429,6,10,262,spoiled
1592,32,hasa_nr_01,2.25,2026-04-11 12:57:45.135375,6,12,399,spoiled
1593,32,hasa_nr_01,2.3305,2026-04-11 12:58:08.209447,6,12,399,spoiled
1594,32,hasa_nr_01,2.356,2026-04-11 12:58:26.471460,6,12,399,spoiled
1595,32,hasa_nr_01,2.2985,2026-04-11 12:58:43.880147,6,12,400,spoiled
1596,32,hasa_nr_01,2.212,2026-04-11 12:59:00.877153,6,12,400,spoiled
1597,32,hasa_nr_01,2.233,2026-04-11 12:59:10.751157,6,12,400,spoiled
1757,32,hasa_nr_01,2.018,2026-04-11 14:05:06.929528,6,14,466,spoiled
1758,32,hasa_nr_01,1.948,2026-04-11 14:05:23.560162,6,14,466,spoiled
1759,32,hasa_nr_01,1.9915,2026-04-11 14:05:40.801929,6,14,467,spoiled
1760,32,hasa_nr_01,1.9455,2026-04-11 14:05:54.950193,6,14,467,spoiled
1761,32,hasa_nr_01,2.064,2026-04-11 14:06:09.128964,6,14,467,spoiled
1762,32,hasa_nr_01,2.0455,2026-04-11 14:06:23.208147,6,14,467,spoiled
1790,32,hasa_nr_01,1.761,2026-04-11 16:26:04.809112,6,16,607,spoiled
1791,32,hasa_nr_01,1.751,2026-04-11 16:26:24.651371,6,16,607,spoiled
1792,32,hasa_nr_01,1.846,2026-04-11 16:26:41.598208,6,16,608,spoiled
1793,32,hasa_nr_01,1.904,2026-04-11 16:26:51.589780,6,16,608,spoiled
1794,32,hasa_nr_01,2.1165000000000003,2026-04-11 16:27:07.301945,6,16,608,spoiled
1798,32,hasa_nr_01,2.1385,2026-04-11 16:29:53.900980,6,16,611,spoiled
1800,32,hasa_nr_01,1.6865,2026-04-11 16:30:46.258258,6,16,612,spoiled
1801,32,hasa_nr_01,1.6095000000000002,2026-04-11 16:31:01.604827,6,16,612,spoiled
1802,32,hasa_nr_01,1.749,2026-04-11 16:31:23.773161,6,16,612,spoiled
1991,32,hasa_nr_01,1.583,2026-04-11 20:12:51.907522,6,20,834,spoiled
1992,32,hasa_nr_01,1.179,2026-04-11 20:13:52.828106,6,20,835,spoiled
1993,32,hasa_nr_01,1.4895,2026-04-11 20:14:16.684566,6,20,835,spoiled
1994,32,hasa_nr_01,1.714,2026-04-11 20:14:26.371345,6,20,835,spoiled
1995,32,hasa_nr_01,1.5675,2026-04-11 20:14:38.649155,6,20,836,spoiled
1996,32,hasa_nr_01,1.479,2026-04-11 20:14:57.026733,6,20,836,spoiled
1997,32,hasa_nr_01,1.4785,2026-04-11 20:15:06.289261,6,20,836,spoiled
1344,32,hasa_nr_01,7.42175,2026-04-11 06:18:34.495951,5,6,0,fresh
1345,32,hasa_nr_01,7.40625,2026-04-11 06:19:00.199393,5,6,0,fresh
1346,32,hasa_nr_01,7.4085,2026-04-11 06:19:14.061572,5,6,0,fresh
1347,32,hasa_nr_01,7.3955,2026-04-11 06:19:29.561671,5,6,0,fresh
1348,32,hasa_nr_01,7.361499999999999,2026-04-11 06:19:44.188207,5,6,1,fresh
1349,32,hasa_nr_01,7.357,2026-04-11 06:19:58.012692,5,6,1,fresh
1350,32,hasa_nr_01,7.3405,2026-04-11 06:21:18.646631,5,6,2,fresh
1352,33,hasa_nr_02,7.95075,2026-04-11 06:20:35.910989,5,6,0,fresh
1353,33,hasa_nr_02,7.9085,2026-04-11 06:20:59.361892,5,6,0,fresh
1354,33,hasa_nr_02,7.92425,2026-04-11 06:21:15.509730,5,6,0,fresh
1355,33,hasa_nr_02,7.93825,2026-04-11 06:21:28.820432,5,6,0,fresh
1356,33,hasa_nr_02,7.920999999999999,2026-04-11 06:21:43.066004,5,6,1,fresh
1357,33,hasa_nr_02,7.88625,2026-04-11 06:21:56.374381,5,6,1,fresh
1358,33,hasa_nr_02,7.86375,2026-04-11 06:22:12.120872,5,6,1,fresh
1359,33,hasa_nr_02,7.8185,2026-04-11 06:22:27.348968,5,6,1,fresh
1360,34,hasa_nr_03,7.5725,2026-04-11 06:22:49.582079,5,6,0,fresh
1361,34,hasa_nr_03,7.55575,2026-04-11 06:23:08.529990,5,6,0,fresh
1362,34,hasa_nr_03,7.811,2026-04-11 06:23:32.633425,5,6,0,fresh
1363,34,hasa_nr_03,7.614000000000001,2026-04-11 06:23:46.493389,5,6,0,fresh
1364,34,hasa_nr_03,7.61675,2026-04-11 06:23:59.868995,5,6,1,fresh
1365,34,hasa_nr_03,7.6315,2026-04-11 06:24:13.632636,5,6,1,fresh
1366,34,hasa_nr_03,7.6555,2026-04-11 06:24:26.928254,5,6,1,fresh
1367,34,hasa_nr_03,7.61675,2026-04-11 06:24:40.618808,5,6,1,fresh
1368,35,hasa_nr_04,7.8805,2026-04-11 06:25:14.966764,5,6,0,fresh
1369,35,hasa_nr_04,7.87475,2026-04-11 06:25:34.931713,5,6,0,fresh
1371,35,hasa_nr_04,7.854,2026-04-11 06:25:48.596524,5,6,0,fresh
1372,35,hasa_nr_04,7.83825,2026-04-11 06:26:01.371186,5,6,0,fresh
1373,35,hasa_nr_04,7.85225,2026-04-11 06:26:14.481510,5,6,0,fresh
1374,35,hasa_nr_04,7.9015,2026-04-11 06:26:30.140726,5,6,1,fresh
1375,35,hasa_nr_04,7.9095,2026-04-11 06:26:45.305978,5,6,1,fresh
1376,35,hasa_nr_04,7.82275,2026-04-11 06:26:58.663851,5,6,1,fresh
1377,36,hasa_nr_05,7.8805,2026-04-11 06:31:36.922829,5,6,0,fresh
1378,36,hasa_nr_05,7.87475,2026-04-11 06:31:56.887778,5,6,0,fresh
1379,36,hasa_nr_05,7.854,2026-04-11 06:32:10.552589,5,6,0,fresh
1380,36,hasa_nr_05,7.83825,2026-04-11 06:32:23.327251,5,6,0,fresh
1381,36,hasa_nr_05,7.85225,2026-04-11 06:32:36.437575,5,6,0,fresh
1382,36,hasa_nr_05,7.9015,2026-04-11 06:32:52.096791,5,6,1,fresh
1383,36,hasa_nr_05,7.9095,2026-04-11 06:33:07.262043,5,6,1,fresh
1384,36,hasa_nr_05,7.82275,2026-04-11 06:33:20.619916,5,6,1,fresh
599,19,tamarong_nr_05,9.334,2026-04-10 08:20:37.638739,5,8,0,fresh
601,19,tamarong_nr_05,8.871500000000001,2026-04-10 08:21:49.894989,5,8,1,fresh
603,19,tamarong_nr_05,9.173,2026-04-10 08:22:15.065589,5,8,1,fresh
605,19,tamarong_nr_05,8.958,2026-04-10 08:23:35.636987,5,8,2,fresh
606,19,tamarong_nr_05,9.288,2026-04-10 08:23:57.085786,5,8,3,fresh
607,19,tamarong_nr_05,9.1075,2026-04-10 08:24:07.037562,5,8,3,fresh
692,19,tamarong_nr_05,5.195,2026-04-10 10:22:52.343004,5,10,122,moderate
693,19,tamarong_nr_05,5.262499999999999,2026-04-10 10:23:05.956208,5,10,122,moderate
694,19,tamarong_nr_05,5.221500000000001,2026-04-10 10:23:20.068877,5,10,122,moderate
695,19,tamarong_nr_05,5.252,2026-04-10 10:23:37.883027,5,10,123,moderate
696,19,tamarong_nr_05,5.2105,2026-04-10 10:23:58.148124,5,10,123,moderate
719,19,tamarong_nr_05,3.8555,2026-04-10 12:26:29.693519,5,12,245,moderate
720,19,tamarong_nr_05,4.128500000000001,2026-04-10 12:27:08.959920,5,12,246,moderate
721,19,tamarong_nr_05,4.112500000000001,2026-04-10 12:27:24.202173,5,12,246,moderate
723,19,tamarong_nr_05,3.612,2026-04-10 12:28:16.158447,5,12,247,moderate
724,19,tamarong_nr_05,4.218500000000001,2026-04-10 12:28:35.608707,5,12,247,moderate
848,19,tamarong_nr_05,3.1415,2026-04-10 14:32:17.788952,5,14,371,spoiled
849,19,tamarong_nr_05,3.2845,2026-04-10 14:32:37.120182,5,14,371,spoiled
850,19,tamarong_nr_05,3.102,2026-04-10 14:32:57.554062,5,14,372,spoiled
851,19,tamarong_nr_05,3.1835,2026-04-10 14:33:12.914573,5,14,372,spoiled
852,19,tamarong_nr_05,3.295,2026-04-10 14:33:27.077179,5,14,372,spoiled
853,19,tamarong_nr_05,3.134,2026-04-10 14:33:45.773222,5,14,373,spoiled
854,19,tamarong_nr_05,3.168,2026-04-10 14:34:03.856857,5,14,373,spoiled
879,19,tamarong_nr_05,2.535,2026-04-10 16:23:56.980117,5,16,483,spoiled
880,19,tamarong_nr_05,2.5335,2026-04-10 16:24:07.672076,5,16,483,spoiled
881,19,tamarong_nr_05,2.4895,2026-04-10 16:24:21.532753,5,16,483,spoiled
882,19,tamarong_nr_05,2.546,2026-04-10 16:24:37.079301,5,16,483,spoiled
883,19,tamarong_nr_05,2.498,2026-04-10 16:24:51.190944,5,16,484,spoiled
884,19,tamarong_nr_05,2.473,2026-04-10 16:25:05.151343,5,16,484,spoiled
1001,19,tamarong_nr_05,2.615,2026-04-10 18:51:33.590188,5,18,630,spoiled
1002,19,tamarong_nr_05,2.553,2026-04-10 18:51:48.000196,5,18,631,spoiled
1003,19,tamarong_nr_05,2.639,2026-04-10 18:51:57.991089,5,18,631,spoiled
1004,19,tamarong_nr_05,2.574,2026-04-10 18:52:14.636469,5,18,631,spoiled
1005,19,tamarong_nr_05,2.4995000000000003,2026-04-10 18:52:25.211597,5,18,631,spoiled
1006,19,tamarong_nr_05,2.206,2026-04-10 18:52:39.289699,5,18,632,spoiled
1032,19,tamarong_nr_05,2.6655,2026-04-10 20:39:14.035548,5,20,738,spoiled
1033,19,tamarong_nr_05,2.301,2026-04-10 20:39:23.759167,5,20,738,spoiled
1034,19,tamarong_nr_05,2.379,2026-04-10 20:39:36.700896,5,20,738,spoiled
1035,19,tamarong_nr_05,2.21,2026-04-10 20:39:47.161494,5,20,739,spoiled
1036,19,tamarong_nr_05,2.196,2026-04-10 20:39:59.986245,5,20,739,spoiled
1142,19,tamarong_nr_05,2.1875,2026-04-10 22:50:10.879115,5,22,869,spoiled
1143,19,tamarong_nr_05,2.185,2026-04-10 22:50:24.193650,5,22,869,spoiled
1144,19,tamarong_nr_05,2.258,2026-04-10 22:50:34.201973,5,22,869,spoiled
1145,19,tamarong_nr_05,2.087,2026-04-10 22:50:44.338690,5,22,870,spoiled
1146,19,tamarong_nr_05,2.1565000000000003,2026-04-10 22:50:55.480658,5,22,870,spoiled
1177,19,tamarong_nr_05,2.417,2026-04-11 00:25:58.011990,6,0,965,spoiled
1178,19,tamarong_nr_05,1.9685,2026-04-11 00:26:13.289540,6,0,965,spoiled
1179,19,tamarong_nr_05,1.8055,2026-04-11 00:26:25.209448,6,0,965,spoiled
1180,19,tamarong_nr_05,1.8535,2026-04-11 00:26:38.544783,6,0,966,spoiled
1181,19,tamarong_nr_05,1.836,2026-04-11 00:26:48.668776,6,0,966,spoiled
1182,19,tamarong_nr_05,1.906,2026-04-11 00:27:06.566546,6,0,966,spoiled
1183,19,tamarong_nr_05,1.9205,2026-04-11 00:27:18.927694,6,0,966,spoiled
1184,19,tamarong_nr_05,1.6909999999999998,2026-04-11 00:27:33.387776,6,0,966,spoiled
1185,19,tamarong_nr_05,1.616,2026-04-11 00:27:51.653044,6,0,967,spoiled
591,18,tamarong_nr_04,8.797,2026-04-10 08:17:01.681443,5,8,0,fresh
592,18,tamarong_nr_04,8.635,2026-04-10 08:17:20.597122,5,8,0,fresh
593,18,tamarong_nr_04,8.443,2026-04-10 08:17:58.161070,5,8,0,fresh
595,18,tamarong_nr_04,8.331,2026-04-10 08:18:31.122458,5,8,1,fresh
598,18,tamarong_nr_04,8.5945,2026-04-10 08:19:32.720060,5,8,2,fresh
686,18,tamarong_nr_04,5.326499999999999,2026-04-10 10:20:47.412487,5,10,123,moderate
687,18,tamarong_nr_04,5.338,2026-04-10 10:21:01.506026,5,10,123,moderate
688,18,tamarong_nr_04,5.3135,2026-04-10 10:21:15.117813,5,10,124,moderate
689,18,tamarong_nr_04,5.294,2026-04-10 10:21:28.446596,5,10,124,moderate
690,18,tamarong_nr_04,5.326,2026-04-10 10:21:42.638222,5,10,124,moderate
