id,sample_id,sample_label,capacitance_pf,carried_out_at,day_of_week,hour_of_day,elapsed_minutes_since_first_reading,category,group
859,15,tamarong_nr_01,3.1045,2026-04-10 16:16:00.767670,5,16,487,spoiled,nr
860,15,tamarong_nr_01,2.9255,2026-04-10 16:16:16.085364,5,16,488,spoiled,nr
861,15,tamarong_nr_01,3.0915,2026-04-10 16:16:29.740388,5,16,488,spoiled,nr
967,15,tamarong_nr_01,3.6115,2026-04-10 18:37:35.183969,5,18,629,spoiled,nr
968,15,tamarong_nr_01,3.112,2026-04-10 18:37:52.017348,5,18,629,spoiled,nr
969,15,tamarong_nr_01,3.278,2026-04-10 18:38:05.089164,5,18,629,spoiled,nr
970,15,tamarong_nr_01,3.1865,2026-04-10 18:38:16.416404,5,18,630,spoiled,nr
972,15,tamarong_nr_01,3.038,2026-04-10 18:38:58.600690,5,18,630,spoiled,nr
1007,15,tamarong_nr_01,2.597,2026-04-10 20:31:21.609276,5,20,743,spoiled,nr
1008,15,tamarong_nr_01,1.923,2026-04-10 20:31:57.196668,5,20,743,spoiled,nr
1009,15,tamarong_nr_01,2.3440000000000003,2026-04-10 20:32:11.753235,5,20,744,spoiled,nr
1010,15,tamarong_nr_01,2.345,2026-04-10 20:32:21.809047,5,20,744,spoiled,nr
1011,15,tamarong_nr_01,2.303,2026-04-10 20:32:30.814087,5,20,744,spoiled,nr
1012,15,tamarong_nr_01,2.139,2026-04-10 20:32:43.609210,5,20,744,spoiled,nr
1108,15,tamarong_nr_01,1.8775,2026-04-10 22:39:11.139971,5,22,870,spoiled,nr
1109,15,tamarong_nr_01,1.8155,2026-04-10 22:39:30.003646,5,22,871,spoiled,nr
1110,15,tamarong_nr_01,1.943,2026-04-10 22:39:45.251767,5,22,871,spoiled,nr
1111,15,tamarong_nr_01,1.64,2026-04-10 22:39:55.070102,5,22,871,spoiled,nr
1112,15,tamarong_nr_01,1.887,2026-04-10 22:40:05.294350,5,22,871,spoiled,nr
1113,15,tamarong_nr_01,1.702,2026-04-10 22:40:15.025595,5,22,872,spoiled,nr
1114,15,tamarong_nr_01,1.56,2026-04-10 22:40:41.367068,5,22,872,spoiled,nr
1147,15,tamarong_nr_01,1.457,2026-04-11 00:14:11.116036,6,0,965,spoiled,nr
1148,15,tamarong_nr_01,1.499,2026-04-11 00:14:21.443465,6,0,966,spoiled,nr
1149,15,tamarong_nr_01,1.496,2026-04-11 00:14:30.216008,6,0,966,spoiled,nr
1150,15,tamarong_nr_01,1.534,2026-04-11 00:14:42.959373,6,0,966,spoiled,nr
1151,15,tamarong_nr_01,1.451,2026-04-11 00:14:53.988530,6,0,966,spoiled,nr
1152,15,tamarong_nr_01,1.4625,2026-04-11 00:15:07.996690,6,0,966,spoiled,nr
1153,15,tamarong_nr_01,1.5185,2026-04-11 00:15:25.094880,6,0,967,spoiled,nr
