id,sample_id,sample_label,capacitance_pf,carried_out_at,day_of_week,hour_of_day,elapsed_minutes_since_first_reading,category,group
3490,44,hasa_rf_03,3.3600000000000003,2026-04-16 14:20:40.035028,4,14,7527,spoiled,rf
3491,44,hasa_rf_03,3.3455000000000004,2026-04-16 14:20:54.247208,4,14,7528,spoiled,rf
3492,44,hasa_rf_03,3.342,2026-04-16 14:21:08.891547,4,14,7528,spoiled,rf
3493,44,hasa_rf_03,3.3275,2026-04-16 14:21:22.769383,4,14,7528,spoiled,rf
3549,44,hasa_rf_03,3.3855,2026-04-16 19:23:31.341320,4,19,7830,spoiled,rf
3550,44,hasa_rf_03,3.336,2026-04-16 19:23:39.782136,4,19,7830,spoiled,rf
3551,44,hasa_rf_03,3.335,2026-04-16 19:23:49.222753,4,19,7831,spoiled,rf
3552,44,hasa_rf_03,3.3225,2026-04-16 19:23:57.846673,4,19,7831,spoiled,rf
3553,44,hasa_rf_03,3.32,2026-04-16 19:24:06.502845,4,19,7831,spoiled,rf
3554,44,hasa_rf_03,3.322,2026-04-16 19:24:16.494530,4,19,7831,spoiled,rf
3684,44,hasa_rf_03,2.7285,2026-04-17 11:39:08.226832,5,11,8806,spoiled,rf
3685,44,hasa_rf_03,2.6295,2026-04-17 11:39:16.633441,5,11,8806,spoiled,rf
3686,44,hasa_rf_03,2.538,2026-04-17 11:39:25.957181,5,11,8806,spoiled,rf
3687,44,hasa_rf_03,2.5815,2026-04-17 11:39:34.713860,5,11,8806,spoiled,rf
3688,44,hasa_rf_03,2.5635,2026-04-17 11:39:43.687817,5,11,8806,spoiled,rf
3689,44,hasa_rf_03,2.5685,2026-04-17 11:39:52.745900,5,11,8807,spoiled,rf
3690,44,hasa_rf_03,2.5065,2026-04-17 11:40:05.371985,5,11,8807,spoiled,rf
3816,44,hasa_rf_03,1.833,2026-04-17 16:57:25.099407,5,16,9124,spoiled,rf
3817,44,hasa_rf_03,1.7005,2026-04-17 16:57:34.190700,5,16,9124,spoiled,rf
3818,44,hasa_rf_03,1.395,2026-04-17 16:57:44.031130,5,16,9124,spoiled,rf
3819,44,hasa_rf_03,1.3515,2026-04-17 16:57:52.570747,5,16,9125,spoiled,rf
3820,44,hasa_rf_03,1.68,2026-04-17 16:58:01.944685,5,16,9125,spoiled,rf
3821,44,hasa_rf_03,1.636,2026-04-17 16:58:10.618306,5,16,9125,spoiled,rf
3822,44,hasa_rf_03,1.5775,2026-04-17 16:58:20.175313,5,16,9125,spoiled,rf
3095,43,hasa_rf_02,3.224,2026-04-15 10:39:48.051183,3,10,5868,spoiled,rf
3096,43,hasa_rf_02,3.258,2026-04-15 10:39:58.623460,3,10,5869,spoiled,rf
3097,43,hasa_rf_02,3.292,2026-04-15 10:40:07.234062,3,10,5869,spoiled,rf
3098,43,hasa_rf_02,3.301,2026-04-15 10:40:16.029007,3,10,5869,spoiled,rf
3099,43,hasa_rf_02,3.116,2026-04-15 10:40:25.414979,3,10,5869,spoiled,rf
3100,43,hasa_rf_02,2.988,2026-04-15 10:40:34.138497,3,10,5869,spoiled,rf
3101,43,hasa_rf_02,3.125,2026-04-15 10:40:45.098034,3,10,5869,spoiled,rf
3176,43,hasa_rf_02,3.249,2026-04-15 16:26:48.329547,3,16,6215,spoiled,rf
3177,43,hasa_rf_02,3.1685,2026-04-15 16:26:57.437051,3,16,6216,spoiled,rf
3178,43,hasa_rf_02,3.2235,2026-04-15 16:27:09.346572,3,16,6216,spoiled,rf
3179,43,hasa_rf_02,3.184,2026-04-15 16:27:20.538641,3,16,6216,spoiled,rf
3180,43,hasa_rf_02,3.1645000000000003,2026-04-15 16:27:28.796326,3,16,6216,spoiled,rf
3244,43,hasa_rf_02,3.5505,2026-04-15 21:30:44.513826,3,21,6519,spoiled,rf
3245,43,hasa_rf_02,3.497,2026-04-15 21:30:52.770682,3,21,6519,spoiled,rf
3246,43,hasa_rf_02,3.532,2026-04-15 21:31:01.777538,3,21,6520,spoiled,rf
3247,43,hasa_rf_02,3.4735,2026-04-15 21:31:10.051347,3,21,6520,spoiled,rf
3248,43,hasa_rf_02,3.4895,2026-04-15 21:31:19.041429,3,21,6520,spoiled,rf
3249,43,hasa_rf_02,3.487,2026-04-15 21:31:28.415790,3,21,6520,spoiled,rf
3250,43,hasa_rf_02,3.4855,2026-04-15 21:31:39.723487,3,21,6520,spoiled,rf
3421,43,hasa_rf_02,3.2785,2026-04-16 08:56:21.850317,4,8,7205,spoiled,rf
3422,43,hasa_rf_02,3.18,2026-04-16 08:56:31.274047,4,8,7205,spoiled,rf
3423,43,hasa_rf_02,3.1605,2026-04-16 08:56:40.031358,4,8,7205,spoiled,rf
3424,43,hasa_rf_02,3.039,2026-04-16 08:56:49.422244,4,8,7205,spoiled,rf
3425,43,hasa_rf_02,3.104,2026-04-16 08:56:58.578410,4,8,7206,spoiled,rf
3426,43,hasa_rf_02,3.1715,2026-04-16 08:57:08.603173,4,8,7206,spoiled,rf
3428,43,hasa_rf_02,3.126,2026-04-16 08:57:28.553500,4,8,7206,spoiled,rf
3482,43,hasa_rf_02,3.189,2026-04-16 14:17:35.821251,4,14,7526,spoiled,rf
3483,43,hasa_rf_02,3.1905,2026-04-16 14:17:50.700036,4,14,7526,spoiled,rf
3484,43,hasa_rf_02,3.2015,2026-04-16 14:18:16.320542,4,14,7527,spoiled,rf
3485,43,hasa_rf_02,3.2335000000000003,2026-04-16 14:18:35.535370,4,14,7527,spoiled,rf
3486,43,hasa_rf_02,3.2115,2026-04-16 14:18:53.533585,4,14,7528,spoiled,rf
3487,43,hasa_rf_02,3.2785,2026-04-16 14:19:09.779752,4,14,7528,spoiled,rf
3488,43,hasa_rf_02,3.2725,2026-04-16 14:19:25.725768,4,14,7528,spoiled,rf
3543,43,hasa_rf_02,3.405,2026-04-16 19:22:15.230613,4,19,7831,spoiled,rf
3544,43,hasa_rf_02,3.393,2026-04-16 19:22:26.189489,4,19,7831,spoiled,rf
3545,43,hasa_rf_02,3.473,2026-04-16 19:22:34.862399,4,19,7831,spoiled,rf
3546,43,hasa_rf_02,3.473,2026-04-16 19:22:44.720750,4,19,7831,spoiled,rf
3547,43,hasa_rf_02,3.484,2026-04-16 19:22:52.995167,4,19,7832,spoiled,rf
3548,43,hasa_rf_02,3.459,2026-04-16 19:23:02.851840,4,19,7832,spoiled,rf
3678,43,hasa_rf_02,2.6725000000000003,2026-04-17 11:37:47.878519,5,11,8806,spoiled,rf
3679,43,hasa_rf_02,2.8535000000000004,2026-04-17 11:37:55.985558,5,11,8807,spoiled,rf
3680,43,hasa_rf_02,2.856,2026-04-17 11:38:04.791829,5,11,8807,spoiled,rf
3681,43,hasa_rf_02,2.841,2026-04-17 11:38:13.666079,5,11,8807,spoiled,rf
3682,43,hasa_rf_02,2.8505000000000003,2026-04-17 11:38:22.339434,5,11,8807,spoiled,rf
3683,43,hasa_rf_02,2.881,2026-04-17 11:38:32.864544,5,11,8807,spoiled,rf
3810,43,hasa_rf_02,1.8055,2026-04-17 16:55:44.718998,5,16,9124,spoiled,rf
3811,43,hasa_rf_02,1.673,2026-04-17 16:55:53.575749,5,16,9125,spoiled,rf
3812,43,hasa_rf_02,1.888,2026-04-17 16:56:02.216295,5,16,9125,spoiled,rf
3813,43,hasa_rf_02,1.81,2026-04-17 16:56:10.606898,5,16,9125,spoiled,rf
3814,43,hasa_rf_02,1.944,2026-04-17 16:56:19.596782,5,16,9125,spoiled,rf
3815,43,hasa_rf_02,1.8045,2026-04-17 16:56:28.787211,5,16,9125,spoiled,rf
3087,42,hasa_rf_01,3.2925,2026-04-15 10:34:28.429546,3,10,5866,spoiled,rf
3088,42,hasa_rf_01,3.3040000000000003,2026-04-15 10:34:45.360104,3,10,5867,spoiled,rf
3089,42,hasa_rf_01,3.335,2026-04-15 10:34:58.887274,3,10,5867,spoiled,rf
3090,42,hasa_rf_01,3.2745,2026-04-15 10:35:07.094597,3,10,5867,spoiled,rf
3091,42,hasa_rf_01,3.31,2026-04-15 10:35:21.321847,3,10,5867,spoiled,rf
3092,42,hasa_rf_01,3.1740000000000004,2026-04-15 10:35:32.497691,3,10,5867,spoiled,rf
3093,42,hasa_rf_01,3.315,2026-04-15 10:35:53.097435,3,10,5868,spoiled,rf
3169,42,hasa_rf_01,3.2375,2026-04-15 16:24:50.418211,3,16,6217,spoiled,rf
3170,42,hasa_rf_01,3.2715,2026-04-15 16:25:01.561734,3,16,6217,spoiled,rf
3171,42,hasa_rf_01,3.255,2026-04-15 16:25:11.152339,3,16,6217,spoiled,rf
3172,42,hasa_rf_01,3.2365000000000004,2026-04-15 16:25:20.926962,3,16,6217,spoiled,rf
3173,42,hasa_rf_01,3.228,2026-04-15 16:25:33.487395,3,16,6217,spoiled,rf
3174,42,hasa_rf_01,3.231,2026-04-15 16:25:44.980806,3,16,6218,spoiled,rf
3175,42,hasa_rf_01,3.2095,2026-04-15 16:25:53.168886,3,16,6218,spoiled,rf
3237,42,hasa_rf_01,3.6005000000000003,2026-04-15 21:28:13.676688,3,21,6520,spoiled,rf
3238,42,hasa_rf_01,3.596,2026-04-15 21:28:25.543376,3,21,6520,spoiled,rf
3239,42,hasa_rf_01,3.572,2026-04-15 21:28:39.730912,3,21,6520,spoiled,rf
3240,42,hasa_rf_01,3.5575,2026-04-15 21:28:54.260618,3,21,6521,spoiled,rf
3241,42,hasa_rf_01,3.5335,2026-04-15 21:29:04.350186,3,21,6521,spoiled,rf
3242,42,hasa_rf_01,3.5785,2026-04-15 21:29:13.390821,3,21,6521,spoiled,rf
3243,42,hasa_rf_01,3.5885,2026-04-15 21:29:24.766785,3,21,6521,spoiled,rf
3415,42,hasa_rf_01,3.1835,2026-04-16 08:54:25.841071,4,8,7206,spoiled,rf
3416,42,hasa_rf_01,3.0700000000000003,2026-04-16 08:54:38.567178,4,8,7206,spoiled,rf
3417,42,hasa_rf_01,3.037,2026-04-16 08:54:50.527519,4,8,7207,spoiled,rf
3418,42,hasa_rf_01,3.037,2026-04-16 08:55:02.419814,4,8,7207,spoiled,rf
3419,42,hasa_rf_01,2.798,2026-04-16 08:55:13.664347,4,8,7207,spoiled,rf
3420,42,hasa_rf_01,3.0605,2026-04-16 08:55:38.231743,4,8,7207,spoiled,rf
3477,42,hasa_rf_01,3.2935,2026-04-16 14:15:08.836995,4,14,7527,spoiled,rf
3478,42,hasa_rf_01,3.224,2026-04-16 14:15:24.916801,4,14,7527,spoiled,rf
3479,42,hasa_rf_01,2.9805,2026-04-16 14:15:40.879389,4,14,7527,spoiled,rf
3480,42,hasa_rf_01,2.9610000000000003,2026-04-16 14:16:02.980850,4,14,7528,spoiled,rf
3481,42,hasa_rf_01,3.046,2026-04-16 14:16:18.376098,4,14,7528,spoiled,rf
3538,42,hasa_rf_01,3.618,2026-04-16 19:20:46.010934,4,19,7833,spoiled,rf
3539,42,hasa_rf_01,3.605,2026-04-16 19:21:04.307719,4,19,7833,spoiled,rf
3540,42,hasa_rf_01,3.3725,2026-04-16 19:21:14.932456,4,19,7833,spoiled,rf
3541,42,hasa_rf_01,3.4055,2026-04-16 19:21:24.590790,4,19,7833,spoiled,rf
3671,42,hasa_rf_01,2.725,2026-04-17 11:35:53.353638,5,11,8808,spoiled,rf
3672,42,hasa_rf_01,2.75,2026-04-17 11:36:02.944737,5,11,8808,spoiled,rf
3673,42,hasa_rf_01,2.775,2026-04-17 11:36:13.069371,5,11,8808,spoiled,rf
3674,42,hasa_rf_01,2.7715,2026-04-17 11:36:23.794990,5,11,8808,spoiled,rf
3675,42,hasa_rf_01,2.748,2026-04-17 11:36:32.268469,5,11,8808,spoiled,rf
3676,42,hasa_rf_01,2.7555,2026-04-17 11:36:41.476250,5,11,8808,spoiled,rf
3677,42,hasa_rf_01,2.7615,2026-04-17 11:36:54.185931,5,11,8809,spoiled,rf
3804,42,hasa_rf_01,1.875,2026-04-17 16:54:09.810394,5,16,9126,spoiled,rf
3805,42,hasa_rf_01,1.881,2026-04-17 16:54:20.384560,5,16,9126,spoiled,rf
3806,42,hasa_rf_01,1.823,2026-04-17 16:54:28.874257,5,16,9126,spoiled,rf
3807,42,hasa_rf_01,1.8015,2026-04-17 16:54:37.799010,5,16,9126,spoiled,rf
3808,42,hasa_rf_01,1.702,2026-04-17 16:54:46.389063,5,16,9127,spoiled,rf
3809,42,hasa_rf_01,1.632,2026-04-17 16:54:55.462755,5,16,9127,spoiled,rf
3079,30,tamarong_rf_05,2.8585000000000003,2026-04-15 10:30:40.030359,3,10,7292,spoiled,rf
3080,30,tamarong_rf_05,3.2655,2026-04-15 10:31:15.877248,3,10,7292,spoiled,rf
3081,30,tamarong_rf_05,3.1725000000000003,2026-04-15 10:31:26.934204,3,10,7292,spoiled,rf
3082,30,tamarong_rf_05,3.133,2026-04-15 10:31:37.009078,3,10,7293,spoiled,rf
3083,30,tamarong_rf_05,3.112,2026-04-15 10:31:48.150918,3,10,7293,spoiled,rf
3084,30,tamarong_rf_05,3.1105,2026-04-15 10:32:03.797212,3,10,7293,spoiled,rf
3085,30,tamarong_rf_05,3.0525,2026-04-15 10:32:16.941079,3,10,7293,spoiled,rf
3086,30,tamarong_rf_05,2.981,2026-04-15 10:32:27.649371,3,10,7293,spoiled,rf
3163,30,tamarong_rf_05,2.683,2026-04-15 16:22:40.982115,3,16,7644,spoiled,rf
3164,30,tamarong_rf_05,2.7055,2026-04-15 16:22:51.057767,3,16,7644,spoiled,rf
3165,30,tamarong_rf_05,2.644,2026-04-15 16:23:00.397470,3,16,7644,spoiled,rf
3166,30,tamarong_rf_05,2.6965000000000003,2026-04-15 16:23:09.237771,3,16,7644,spoiled,rf
3167,30,tamarong_rf_05,2.6775,2026-04-15 16:23:28.137159,3,16,7644,spoiled,rf
3168,30,tamarong_rf_05,2.7605,2026-04-15 16:23:39.812321,3,16,7645,spoiled,rf
3231,30,tamarong_rf_05,3.2075,2026-04-15 21:24:55.018199,3,21,7946,spoiled,rf
3232,30,tamarong_rf_05,3.359,2026-04-15 21:25:07.094319,3,21,7946,spoiled,rf
3233,30,tamarong_rf_05,3.373,2026-04-15 21:25:18.053157,3,21,7946,spoiled,rf
3234,30,tamarong_rf_05,3.2165,2026-04-15 21:25:28.661763,3,21,7946,spoiled,rf
3235,30,tamarong_rf_05,3.266,2026-04-15 21:25:37.768795,3,21,7947,spoiled,rf
3236,30,tamarong_rf_05,3.185,2026-04-15 21:26:11.296120,3,21,7947,spoiled,rf
3407,30,tamarong_rf_05,2.7935,2026-04-16 08:51:09.184196,4,8,8632,spoiled,rf
3408,30,tamarong_rf_05,2.6135,2026-04-16 08:51:19.758805,4,8,8632,spoiled,rf
3409,30,tamarong_rf_05,2.42,2026-04-16 08:51:30.017210,4,8,8632,spoiled,rf
3410,30,tamarong_rf_05,2.461,2026-04-16 08:51:39.324646,4,8,8633,spoiled,rf
3411,30,tamarong_rf_05,2.479,2026-04-16 08:51:51.651320,4,8,8633,spoiled,rf
3412,30,tamarong_rf_05,2.469,2026-04-16 08:52:01.091642,4,8,8633,spoiled,rf
3471,30,tamarong_rf_05,2.7645,2026-04-16 14:11:11.831187,4,14,8952,spoiled,rf
3472,30,tamarong_rf_05,2.6685,2026-04-16 14:11:30.230123,4,14,8952,spoiled,rf
3473,30,tamarong_rf_05,2.721,2026-04-16 14:11:48.160264,4,14,8953,spoiled,rf
3474,30,tamarong_rf_05,2.642,2026-04-16 14:12:06.508355,4,14,8953,spoiled,rf
3475,30,tamarong_rf_05,2.654,2026-04-16 14:12:22.687726,4,14,8953,spoiled,rf
3532,30,tamarong_rf_05,3.5465,2026-04-16 19:17:40.678157,4,19,9259,spoiled,rf
3533,30,tamarong_rf_05,3.161,2026-04-16 19:17:50.252487,4,19,9259,spoiled,rf
3534,30,tamarong_rf_05,3.208,2026-04-16 19:17:58.909883,4,19,9259,spoiled,rf
3535,30,tamarong_rf_05,3.186,2026-04-16 19:18:08.183411,4,19,9259,spoiled,rf
3536,30,tamarong_rf_05,3.204,2026-04-16 19:18:17.174402,4,19,9259,spoiled,rf
3537,30,tamarong_rf_05,3.166,2026-04-16 19:18:26.548209,4,19,9259,spoiled,rf
3665,30,tamarong_rf_05,2.5485,2026-04-17 11:34:09.937760,5,11,10235,spoiled,rf
3666,30,tamarong_rf_05,2.444,2026-04-17 11:34:19.112231,5,11,10235,spoiled,rf
3667,30,tamarong_rf_05,2.42,2026-04-17 11:34:27.401729,5,11,10235,spoiled,rf
3668,30,tamarong_rf_05,2.446,2026-04-17 11:34:36.759157,5,11,10236,spoiled,rf
3669,30,tamarong_rf_05,2.391,2026-04-17 11:34:45.549816,5,11,10236,spoiled,rf
3670,30,tamarong_rf_05,2.461,2026-04-17 11:34:55.540991,5,11,10236,spoiled,rf
3799,30,tamarong_rf_05,1.668,2026-04-17 16:51:58.121075,5,16,10553,spoiled,rf
3800,30,tamarong_rf_05,1.819,2026-04-17 16:52:10.910287,5,16,10553,spoiled,rf
3801,30,tamarong_rf_05,1.689,2026-04-17 16:52:27.978551,5,16,10553,spoiled,rf
3802,30,tamarong_rf_05,1.842,2026-04-17 16:52:37.302604,5,16,10554,spoiled,rf
3803,30,tamarong_rf_05,1.568,2026-04-17 16:53:04.090200,5,16,10554,spoiled,rf
3070,29,tamarong_rf_04,2.988,2026-04-15 10:26:10.698368,3,10,7291,spoiled,rf
3071,29,tamarong_rf_04,3.0445,2026-04-15 10:26:21.340518,3,10,7291,spoiled,rf
3072,29,tamarong_rf_04,3.031,2026-04-15 10:26:33.000222,3,10,7291,spoiled,rf
3073,29,tamarong_rf_04,3.0415,2026-04-15 10:26:44.709175,3,10,7291,spoiled,rf
3074,29,tamarong_rf_04,3.0505,2026-04-15 10:26:59.103814,3,10,7292,spoiled,rf
3075,29,tamarong_rf_04,2.9615,2026-04-15 10:27:15.967724,3,10,7292,spoiled,rf
3076,29,tamarong_rf_04,2.9,2026-04-15 10:27:25.057588,3,10,7292,spoiled,rf
3077,29,tamarong_rf_04,2.9945,2026-04-15 10:27:38.551729,3,10,7292,spoiled,rf
3158,29,tamarong_rf_04,2.768,2026-04-15 16:21:28.824289,3,16,7646,spoiled,rf
3160,29,tamarong_rf_04,2.718,2026-04-15 16:21:53.528157,3,16,7646,spoiled,rf
3161,29,tamarong_rf_04,2.674,2026-04-15 16:22:02.217856,3,16,7647,spoiled,rf
3162,29,tamarong_rf_04,2.705,2026-04-15 16:22:12.276289,3,16,7647,spoiled,rf
3223,29,tamarong_rf_04,3.176,2026-04-15 21:20:07.121374,3,21,7945,spoiled,rf
3224,29,tamarong_rf_04,2.921,2026-04-15 21:20:17.963234,3,21,7945,spoiled,rf
3225,29,tamarong_rf_04,2.9285,2026-04-15 21:20:29.689271,3,21,7945,spoiled,rf
3226,29,tamarong_rf_04,2.892,2026-04-15 21:20:37.529387,3,21,7945,spoiled,rf
3227,29,tamarong_rf_04,2.9075,2026-04-15 21:20:49.355437,3,21,7945,spoiled,rf
3228,29,tamarong_rf_04,2.9035,2026-04-15 21:21:27.069491,3,21,7946,spoiled,rf
3400,29,tamarong_rf_04,2.816,2026-04-16 08:49:36.493036,4,8,8634,spoiled,rf
3401,29,tamarong_rf_04,2.6435,2026-04-16 08:49:47.435496,4,8,8634,spoiled,rf
3402,29,tamarong_rf_04,2.673,2026-04-16 08:50:05.716064,4,8,8635,spoiled,rf
3403,29,tamarong_rf_04,2.5765,2026-04-16 08:50:15.241224,4,8,8635,spoiled,rf
3404,29,tamarong_rf_04,2.806,2026-04-16 08:50:25.114929,4,8,8635,spoiled,rf
3405,29,tamarong_rf_04,2.193,2026-04-16 08:50:35.856792,4,8,8635,spoiled,rf
3406,29,tamarong_rf_04,2.2695,2026-04-16 08:50:46.698977,4,8,8635,spoiled,rf
3466,29,tamarong_rf_04,3.2995,2026-04-16 14:08:57.257845,4,14,8953,spoiled,rf
3467,29,tamarong_rf_04,2.9335,2026-04-16 14:09:16.823388,4,14,8954,spoiled,rf
3468,29,tamarong_rf_04,3.0095,2026-04-16 14:09:34.086606,4,14,8954,spoiled,rf
3469,29,tamarong_rf_04,2.8680000000000003,2026-04-16 14:09:49.949102,4,14,8954,spoiled,rf
3470,29,tamarong_rf_04,2.7435,2026-04-16 14:10:07.897513,4,14,8955,spoiled,rf
3525,29,tamarong_rf_04,3.2595,2026-04-16 19:15:30.123990,4,19,9260,spoiled,rf
3526,29,tamarong_rf_04,3.231,2026-04-16 19:15:39.681124,4,19,9260,spoiled,rf
3527,29,tamarong_rf_04,2.9625,2026-04-16 19:15:58.498246,4,19,9261,spoiled,rf
3528,29,tamarong_rf_04,2.87,2026-04-16 19:16:07.803965,4,19,9261,spoiled,rf
3529,29,tamarong_rf_04,3.0035,2026-04-16 19:16:18.495948,4,19,9261,spoiled,rf
3530,29,tamarong_rf_04,2.688,2026-04-16 19:16:26.919317,4,19,9261,spoiled,rf
3659,29,tamarong_rf_04,2.5085,2026-04-17 11:32:41.350191,5,11,10237,spoiled,rf
3660,29,tamarong_rf_04,2.3465,2026-04-17 11:32:50.274446,5,11,10237,spoiled,rf
3661,29,tamarong_rf_04,2.3505000000000003,2026-04-17 11:33:01.566857,5,11,10238,spoiled,rf
3662,29,tamarong_rf_04,2.362,2026-04-17 11:33:10.523721,5,11,10238,spoiled,rf
3663,29,tamarong_rf_04,2.3375,2026-04-17 11:33:19.831857,5,11,10238,spoiled,rf
3664,29,tamarong_rf_04,2.2830000000000004,2026-04-17 11:33:29.105216,5,11,10238,spoiled,rf
3793,29,tamarong_rf_04,1.705,2026-04-17 16:50:22.794866,5,16,10555,spoiled,rf
3794,29,tamarong_rf_04,1.4085,2026-04-17 16:50:31.851871,5,16,10555,spoiled,rf
3795,29,tamarong_rf_04,1.4380000000000002,2026-04-17 16:50:40.809980,5,16,10555,spoiled,rf
3796,29,tamarong_rf_04,1.455,2026-04-17 16:50:49.782881,5,16,10555,spoiled,rf
3797,29,tamarong_rf_04,1.4875,2026-04-17 16:50:59.323907,5,16,10556,spoiled,rf
3798,29,tamarong_rf_04,1.4345,2026-04-17 16:51:09.382264,5,16,10556,spoiled,rf
3062,28,tamarong_rf_03,3.164,2026-04-15 10:22:53.426828,3,10,7291,spoiled,rf
3063,28,tamarong_rf_03,3.025,2026-04-15 10:23:13.390782,3,10,7292,spoiled,rf
3064,28,tamarong_rf_03,2.996,2026-04-15 10:23:25.015975,3,10,7292,spoiled,rf
3065,28,tamarong_rf_03,2.987,2026-04-15 10:23:36.041326,3,10,7292,spoiled,rf
3066,28,tamarong_rf_03,2.974,2026-04-15 10:23:46.917773,3,10,7292,spoiled,rf
3067,28,tamarong_rf_03,2.935,2026-04-15 10:24:00.678497,3,10,7292,spoiled,rf
3068,28,tamarong_rf_03,2.942,2026-04-15 10:24:11.420196,3,10,7293,spoiled,rf
3069,28,tamarong_rf_03,2.9945000000000004,2026-04-15 10:24:28.549876,3,10,7293,spoiled,rf
3153,28,tamarong_rf_03,2.7475,2026-04-15 16:19:56.867983,3,16,7648,spoiled,rf
3154,28,tamarong_rf_03,2.769,2026-04-15 16:20:08.327037,3,16,7649,spoiled,rf
3155,28,tamarong_rf_03,2.758,2026-04-15 16:20:18.551796,3,16,7649,spoiled,rf
3156,28,tamarong_rf_03,2.783,2026-04-15 16:20:27.591837,3,16,7649,spoiled,rf
3157,28,tamarong_rf_03,2.7535,2026-04-15 16:20:38.550863,3,16,7649,spoiled,rf
3159,28,tamarong_rf_03,2.8015,2026-04-15 16:21:42.185244,3,16,7650,spoiled,rf
3215,28,tamarong_rf_03,3.1,2026-04-15 21:17:59.938878,3,21,7946,spoiled,rf
3216,28,tamarong_rf_03,3.3015,2026-04-15 21:18:13.430804,3,21,7947,spoiled,rf
3217,28,tamarong_rf_03,3.175,2026-04-15 21:18:29.543324,3,21,7947,spoiled,rf
3218,28,tamarong_rf_03,3.0540000000000003,2026-04-15 21:18:40.719093,3,21,7947,spoiled,rf
3219,28,tamarong_rf_03,3.0,2026-04-15 21:18:49.976798,3,21,7947,spoiled,rf
3220,28,tamarong_rf_03,3.004,2026-04-15 21:18:58.534070,3,21,7947,spoiled,rf
3221,28,tamarong_rf_03,3.014,2026-04-15 21:19:08.090851,3,21,7948,spoiled,rf
3394,28,tamarong_rf_03,2.7190000000000003,2026-04-16 08:48:06.037325,4,8,8636,spoiled,rf
3395,28,tamarong_rf_03,2.741,2026-04-16 08:48:15.578348,4,8,8637,spoiled,rf
3396,28,tamarong_rf_03,2.804,2026-04-16 08:48:24.402251,4,8,8637,spoiled,rf
3397,28,tamarong_rf_03,2.7875,2026-04-16 08:48:32.792405,4,8,8637,spoiled,rf
3398,28,tamarong_rf_03,2.711,2026-04-16 08:48:43.250572,4,8,8637,spoiled,rf
3399,28,tamarong_rf_03,2.587,2026-04-16 08:48:51.640557,4,8,8637,spoiled,rf
3461,28,tamarong_rf_03,2.9585,2026-04-16 14:06:53.057680,4,14,8955,spoiled,rf
3462,28,tamarong_rf_03,2.941,2026-04-16 14:07:08.387109,4,14,8956,spoiled,rf
3463,28,tamarong_rf_03,2.9155,2026-04-16 14:07:25.466980,4,14,8956,spoiled,rf
3464,28,tamarong_rf_03,2.9365,2026-04-16 14:07:42.714475,4,14,8956,spoiled,rf
3465,28,tamarong_rf_03,2.871,2026-04-16 14:08:05.832532,4,14,8956,spoiled,rf
3519,28,tamarong_rf_03,3.589,2026-04-16 19:14:04.705972,4,19,9262,spoiled,rf
3520,28,tamarong_rf_03,3.63,2026-04-16 19:14:14.630717,4,19,9263,spoiled,rf
3521,28,tamarong_rf_03,3.51,2026-04-16 19:14:24.505062,4,19,9263,spoiled,rf
3522,28,tamarong_rf_03,3.44,2026-04-16 19:14:33.246259,4,19,9263,spoiled,rf
3523,28,tamarong_rf_03,3.4795,2026-04-16 19:14:44.420691,4,19,9263,spoiled,rf
3524,28,tamarong_rf_03,3.442,2026-04-16 19:14:54.178485,4,19,9263,spoiled,rf
3531,28,tamarong_rf_03,2.878,2026-04-16 19:16:46.601864,4,19,9265,spoiled,rf
3653,28,tamarong_rf_03,2.4515,2026-04-17 11:30:51.011482,5,11,10239,spoiled,rf
3654,28,tamarong_rf_03,2.471,2026-04-17 11:31:00.086359,5,11,10239,spoiled,rf
3655,28,tamarong_rf_03,2.4555,2026-04-17 11:31:09.177414,5,11,10240,spoiled,rf
3656,28,tamarong_rf_03,2.405,2026-04-17 11:31:17.950441,5,11,10240,spoiled,rf
3657,28,tamarong_rf_03,2.447,2026-04-17 11:31:34.413885,5,11,10240,spoiled,rf
3658,28,tamarong_rf_03,2.3645,2026-04-17 11:31:54.496560,5,11,10240,spoiled,rf
3788,28,tamarong_rf_03,1.5830000000000002,2026-04-17 16:49:05.850031,5,16,10557,spoiled,rf
3789,28,tamarong_rf_03,1.529,2026-04-17 16:49:14.857016,5,16,10558,spoiled,rf
3790,28,tamarong_rf_03,1.508,2026-04-17 16:49:23.514171,5,16,10558,spoiled,rf
3791,28,tamarong_rf_03,1.397,2026-04-17 16:49:32.036450,5,16,10558,spoiled,rf
3792,28,tamarong_rf_03,1.61,2026-04-17 16:49:40.762025,5,16,10558,spoiled,rf
3055,27,tamarong_rf_02,2.6505,2026-04-15 10:19:39.303262,3,10,7291,spoiled,rf
3056,27,tamarong_rf_02,2.7175,2026-04-15 10:19:55.515977,3,10,7291,spoiled,rf
3057,27,tamarong_rf_02,2.763,2026-04-15 10:20:05.590915,3,10,7291,spoiled,rf
3058,27,tamarong_rf_02,2.753,2026-04-15 10:20:19.551757,3,10,7291,spoiled,rf
3059,27,tamarong_rf_02,2.748,2026-04-15 10:20:41.486598,3,10,7292,spoiled,rf
3060,27,tamarong_rf_02,2.7965,2026-04-15 10:21:09.507990,3,10,7292,spoiled,rf
