id,sample_id,sample_label,capacitance_pf,carried_out_at,day_of_week,hour_of_day,elapsed_minutes_since_first_reading,category,group
2396,25,tamarong_rc_05,4.4125,2026-04-12 05:05:47.877554,0,5,2663,moderate,rc
2397,25,tamarong_rc_05,4.507,2026-04-12 05:06:10.627301,0,5,2664,moderate,rc
2502,25,tamarong_rc_05,2.6195000000000004,2026-04-12 14:48:15.328582,0,14,3246,spoiled,rc
2503,25,tamarong_rc_05,2.679,2026-04-12 14:48:28.572888,0,14,3246,spoiled,rc
2504,25,tamarong_rc_05,2.653,2026-04-12 14:48:38.730019,0,14,3246,spoiled,rc
2505,25,tamarong_rc_05,2.675,2026-04-12 14:48:48.354440,0,14,3246,spoiled,rc
2506,25,tamarong_rc_05,2.668,2026-04-12 14:48:57.178328,0,14,3246,spoiled,rc
2507,25,tamarong_rc_05,2.6525,2026-04-12 14:49:07.601996,0,14,3247,spoiled,rc
2508,25,tamarong_rc_05,2.678,2026-04-12 14:49:14.410707,0,14,3247,spoiled,rc
2509,25,tamarong_rc_05,2.661,2026-04-12 14:49:26.333260,0,14,3247,spoiled,rc
2652,25,tamarong_rc_05,2.5115,2026-04-12 18:18:45.586081,0,18,3456,spoiled,rc
2653,25,tamarong_rc_05,2.358,2026-04-12 18:19:00.999708,0,18,3456,spoiled,rc
2654,25,tamarong_rc_05,2.3095,2026-04-12 18:19:12.239769,0,18,3457,spoiled,rc
2655,25,tamarong_rc_05,2.3755,2026-04-12 18:19:28.053732,0,18,3457,spoiled,rc
2656,25,tamarong_rc_05,2.3615,2026-04-12 18:19:44.634318,0,18,3457,spoiled,rc
2657,25,tamarong_rc_05,2.462,2026-04-12 18:20:04.081161,0,18,3458,spoiled,rc
626,24,tamarong_rc_04,8.350999999999999,2026-04-10 08:38:23.207039,5,8,0,fresh,rc
627,24,tamarong_rc_04,8.2485,2026-04-10 08:38:50.178337,5,8,0,fresh,rc
628,24,tamarong_rc_04,8.351500000000001,2026-04-10 08:39:06.474271,5,8,0,fresh,rc
629,24,tamarong_rc_04,8.301,2026-04-10 08:39:30.309622,5,8,1,fresh,rc
630,24,tamarong_rc_04,8.331,2026-04-10 08:39:43.920716,5,8,1,fresh,rc
631,24,tamarong_rc_04,8.334,2026-04-10 08:39:56.565795,5,8,1,fresh,rc
632,24,tamarong_rc_04,8.305,2026-04-10 08:40:15.962872,5,8,1,fresh,rc
633,24,tamarong_rc_04,8.3585,2026-04-10 08:40:29.488966,5,8,2,fresh,rc
756,24,tamarong_rc_04,4.079,2026-04-10 12:43:43.999238,5,12,245,moderate,rc
757,24,tamarong_rc_04,4.167999999999999,2026-04-10 12:44:13.038667,5,12,245,moderate,rc
758,24,tamarong_rc_04,4.171,2026-04-10 12:44:27.868943,5,12,246,moderate,rc
759,24,tamarong_rc_04,4.1985,2026-04-10 12:44:42.127440,5,12,246,moderate,rc
760,24,tamarong_rc_04,4.205500000000001,2026-04-10 12:44:52.970784,5,12,246,moderate,rc
761,24,tamarong_rc_04,4.2085,2026-04-10 12:45:07.251834,5,12,246,moderate,rc
762,24,tamarong_rc_04,4.2075,2026-04-10 12:45:23.049670,5,12,246,moderate,rc
904,24,tamarong_rc_04,4.0125,2026-04-10 16:35:07.865378,5,16,476,moderate,rc
905,24,tamarong_rc_04,4.0120000000000005,2026-04-10 16:35:21.258123,5,16,476,moderate,rc
906,24,tamarong_rc_04,4.076499999999999,2026-04-10 16:35:31.134456,5,16,477,moderate,rc
909,24,tamarong_rc_04,3.6445,2026-04-10 16:47:31.967241,5,16,489,moderate,rc
910,24,tamarong_rc_04,3.5075000000000003,2026-04-10 16:48:15.998951,5,16,489,moderate,rc
911,24,tamarong_rc_04,3.732,2026-04-10 16:48:35.785767,5,16,490,moderate,rc
915,24,tamarong_rc_04,3.885,2026-04-10 16:50:52.671488,5,16,492,moderate,rc
1059,24,tamarong_rc_04,3.644,2026-04-10 20:48:30.213091,5,20,730,moderate,rc
1060,24,tamarong_rc_04,3.764,2026-04-10 20:48:45.941203,5,20,730,moderate,rc
1061,24,tamarong_rc_04,3.7385,2026-04-10 20:48:58.683736,5,20,730,moderate,rc
1062,24,tamarong_rc_04,3.781,2026-04-10 20:49:08.246576,5,20,730,moderate,rc
1063,24,tamarong_rc_04,3.8505,2026-04-10 20:49:21.619337,5,20,730,moderate,rc
1064,24,tamarong_rc_04,3.8555,2026-04-10 20:49:37.350810,5,20,731,moderate,rc
1065,24,tamarong_rc_04,3.965,2026-04-10 20:49:50.826532,5,20,731,moderate,rc
1211,24,tamarong_rc_04,3.068,2026-04-11 00:39:31.327330,6,0,961,moderate,rc
1212,24,tamarong_rc_04,3.0935,2026-04-11 00:39:47.157920,6,0,961,moderate,rc
1213,24,tamarong_rc_04,3.6020000000000003,2026-04-11 00:40:02.587789,6,0,961,moderate,rc
1214,24,tamarong_rc_04,3.383,2026-04-11 00:40:16.283343,6,0,961,moderate,rc
1215,24,tamarong_rc_04,3.188,2026-04-11 00:40:32.276366,6,0,962,moderate,rc
1216,24,tamarong_rc_04,4.0625,2026-04-11 00:40:46.822116,6,0,962,moderate,rc
1217,24,tamarong_rc_04,3.701,2026-04-11 00:41:00.526372,6,0,962,moderate,rc
1218,24,tamarong_rc_04,3.7915,2026-04-11 00:41:12.659494,6,0,962,moderate,rc
1285,24,tamarong_rc_04,3.3095,2026-04-11 04:43:36.745035,6,4,1205,moderate,rc
1286,24,tamarong_rc_04,3.3385,2026-04-11 04:43:52.190225,6,4,1205,moderate,rc
1287,24,tamarong_rc_04,3.3895,2026-04-11 04:44:07.553256,6,4,1205,moderate,rc
1288,24,tamarong_rc_04,3.2995,2026-04-11 04:44:40.378652,6,4,1206,moderate,rc
1289,24,tamarong_rc_04,3.3795,2026-04-11 04:44:55.608828,6,4,1206,moderate,rc
1290,24,tamarong_rc_04,3.406,2026-04-11 04:45:13.073153,6,4,1206,moderate,rc
1489,24,tamarong_rc_04,4.4030000000000005,2026-04-11 09:28:56.520773,6,9,1490,moderate,rc
1490,24,tamarong_rc_04,4.429,2026-04-11 09:29:05.361329,6,9,1490,moderate,rc
1491,24,tamarong_rc_04,4.42,2026-04-11 09:29:19.505675,6,9,1490,moderate,rc
1492,24,tamarong_rc_04,4.446,2026-04-11 09:29:34.883183,6,9,1491,moderate,rc
1493,24,tamarong_rc_04,4.4030000000000005,2026-04-11 09:29:50.245477,6,9,1491,moderate,rc
1494,24,tamarong_rc_04,4.41,2026-04-11 09:30:01.290033,6,9,1491,moderate,rc
1495,24,tamarong_rc_04,4.41,2026-04-11 09:30:17.570098,6,9,1491,moderate,rc
1682,24,tamarong_rc_04,4.0920000000000005,2026-04-11 13:34:20.535920,6,13,1735,moderate,rc
1683,24,tamarong_rc_04,4.098,2026-04-11 13:34:30.328496,6,13,1736,moderate,rc
1684,24,tamarong_rc_04,3.841,2026-04-11 13:34:39.869377,6,13,1736,moderate,rc
1685,24,tamarong_rc_04,3.885,2026-04-11 13:34:53.663037,6,13,1736,moderate,rc
1686,24,tamarong_rc_04,3.9145,2026-04-11 13:35:04.055155,6,13,1736,moderate,rc
1903,24,tamarong_rc_04,4.059,2026-04-11 17:22:00.981324,6,17,1963,moderate,rc
1904,24,tamarong_rc_04,4.083,2026-04-11 17:22:18.245462,6,17,1963,moderate,rc
1905,24,tamarong_rc_04,4.069,2026-04-11 17:22:33.907941,6,17,1964,moderate,rc
1906,24,tamarong_rc_04,4.065,2026-04-11 17:22:48.219826,6,17,1964,moderate,rc
1907,24,tamarong_rc_04,4.016,2026-04-11 17:23:04.549858,6,17,1964,moderate,rc
1908,24,tamarong_rc_04,4.077999999999999,2026-04-11 17:23:27.335302,6,17,1965,moderate,rc
2084,24,tamarong_rc_04,4.2235,2026-04-11 21:00:46.075163,6,21,2182,moderate,rc
2085,24,tamarong_rc_04,4.244,2026-04-11 21:01:03.324475,6,21,2182,moderate,rc
2086,24,tamarong_rc_04,4.24,2026-04-11 21:01:20.451425,6,21,2182,moderate,rc
2087,24,tamarong_rc_04,4.105,2026-04-11 21:01:41.802569,6,21,2183,moderate,rc
2088,24,tamarong_rc_04,4.114,2026-04-11 21:01:54.664252,6,21,2183,moderate,rc
2089,24,tamarong_rc_04,4.042,2026-04-11 21:02:11.678069,6,21,2183,moderate,rc
2090,24,tamarong_rc_04,4.134,2026-04-11 21:02:26.739541,6,21,2184,moderate,rc
2091,24,tamarong_rc_04,4.042,2026-04-11 21:02:42.335104,6,21,2184,moderate,rc
2092,24,tamarong_rc_04,4.099,2026-04-11 21:03:00.865664,6,21,2184,moderate,rc
2227,24,tamarong_rc_04,3.835,2026-04-12 00:41:36.785876,0,0,2403,moderate,rc
2228,24,tamarong_rc_04,3.813,2026-04-12 00:41:59.236712,0,0,2403,moderate,rc
2229,24,tamarong_rc_04,3.811,2026-04-12 00:42:09.814857,0,0,2403,moderate,rc
2230,24,tamarong_rc_04,3.763,2026-04-12 00:42:23.305617,0,0,2404,moderate,rc
2231,24,tamarong_rc_04,3.78,2026-04-12 00:42:41.786373,0,0,2404,moderate,rc
2232,24,tamarong_rc_04,3.8775,2026-04-12 00:42:57.685284,0,0,2404,moderate,rc
2383,24,tamarong_rc_04,4.308,2026-04-12 05:00:58.894722,0,5,2662,moderate,rc
2384,24,tamarong_rc_04,4.347,2026-04-12 05:01:16.152818,0,5,2662,moderate,rc
2385,24,tamarong_rc_04,4.395,2026-04-12 05:01:32.155707,0,5,2663,moderate,rc
2386,24,tamarong_rc_04,4.37,2026-04-12 05:01:43.012773,0,5,2663,moderate,rc
2387,24,tamarong_rc_04,4.372999999999999,2026-04-12 05:01:55.607974,0,5,2663,moderate,rc
2388,24,tamarong_rc_04,4.3605,2026-04-12 05:02:10.168425,0,5,2663,moderate,rc
2389,24,tamarong_rc_04,4.349,2026-04-12 05:02:26.131815,0,5,2664,moderate,rc
2495,24,tamarong_rc_04,2.6855,2026-04-12 14:46:30.242862,0,14,3248,spoiled,rc
2498,24,tamarong_rc_04,2.6905,2026-04-12 14:47:08.090265,0,14,3248,spoiled,rc
2499,24,tamarong_rc_04,2.723,2026-04-12 14:47:17.213382,0,14,3248,spoiled,rc
2500,24,tamarong_rc_04,2.7095,2026-04-12 14:47:30.109655,0,14,3249,spoiled,rc
2501,24,tamarong_rc_04,2.7245,2026-04-12 14:47:38.934195,0,14,3249,spoiled,rc
2644,24,tamarong_rc_04,2.563,2026-04-12 18:16:24.576722,0,18,3458,spoiled,rc
2645,24,tamarong_rc_04,2.5595,2026-04-12 18:16:41.238249,0,18,3458,spoiled,rc
2646,24,tamarong_rc_04,2.306,2026-04-12 18:16:54.680469,0,18,3458,spoiled,rc
2647,24,tamarong_rc_04,2.3165,2026-04-12 18:17:09.261252,0,18,3458,spoiled,rc
2648,24,tamarong_rc_04,2.2225,2026-04-12 18:17:20.103060,0,18,3458,spoiled,rc
2649,24,tamarong_rc_04,2.2535,2026-04-12 18:17:37.015787,0,18,3459,spoiled,rc
2650,24,tamarong_rc_04,2.4365,2026-04-12 18:17:47.656770,0,18,3459,spoiled,rc
2651,24,tamarong_rc_04,2.4015,2026-04-12 18:18:05.437877,0,18,3459,spoiled,rc
621,23,tamarong_rc_03,8.781500000000001,2026-04-10 08:35:33.553176,5,8,0,fresh,rc
622,23,tamarong_rc_03,8.986,2026-04-10 08:35:59.240947,5,8,0,fresh,rc
623,23,tamarong_rc_03,8.972000000000001,2026-04-10 08:36:12.869203,5,8,0,fresh,rc
624,23,tamarong_rc_03,8.817,2026-04-10 08:36:29.015367,5,8,0,fresh,rc
625,23,tamarong_rc_03,8.552,2026-04-10 08:36:43.006926,5,8,1,fresh,rc
750,23,tamarong_rc_03,4.3235,2026-04-10 12:41:34.982373,5,12,246,moderate,rc
751,23,tamarong_rc_03,4.309,2026-04-10 12:41:50.326510,5,12,246,moderate,rc
752,23,tamarong_rc_03,4.27,2026-04-10 12:42:06.856307,5,12,246,moderate,rc
753,23,tamarong_rc_03,4.239,2026-04-10 12:42:21.301588,5,12,246,moderate,rc
754,23,tamarong_rc_03,4.2245,2026-04-10 12:42:36.278740,5,12,247,moderate,rc
755,23,tamarong_rc_03,4.194,2026-04-10 12:42:52.742352,5,12,247,moderate,rc
898,23,tamarong_rc_03,3.9215,2026-04-10 16:32:46.686724,5,16,477,moderate,rc
899,23,tamarong_rc_03,3.8785,2026-04-10 16:33:01.632710,5,16,477,moderate,rc
900,23,tamarong_rc_03,3.8535,2026-04-10 16:33:16.443579,5,16,477,moderate,rc
901,23,tamarong_rc_03,3.82,2026-04-10 16:33:25.801119,5,16,477,moderate,rc
902,23,tamarong_rc_03,3.764,2026-04-10 16:33:36.174961,5,16,478,moderate,rc
903,23,tamarong_rc_03,3.742,2026-04-10 16:33:49.035240,5,16,478,moderate,rc
1050,23,tamarong_rc_03,3.951,2026-04-10 20:45:14.923134,5,20,729,moderate,rc
1051,23,tamarong_rc_03,3.8965,2026-04-10 20:45:40.011446,5,20,730,moderate,rc
1052,23,tamarong_rc_03,3.842,2026-04-10 20:45:57.055854,5,20,730,moderate,rc
1053,23,tamarong_rc_03,3.923,2026-04-10 20:46:08.666209,5,20,730,moderate,rc
1054,23,tamarong_rc_03,3.819,2026-04-10 20:46:23.094923,5,20,730,moderate,rc
1055,23,tamarong_rc_03,3.8335,2026-04-10 20:46:43.026643,5,20,731,moderate,rc
1056,23,tamarong_rc_03,3.815,2026-04-10 20:46:53.551887,5,20,731,moderate,rc
1057,23,tamarong_rc_03,3.7995,2026-04-10 20:47:06.695961,5,20,731,moderate,rc
1204,23,tamarong_rc_03,3.5535,2026-04-11 00:37:15.455567,6,0,961,moderate,rc
1205,23,tamarong_rc_03,3.245,2026-04-11 00:37:33.001986,6,0,961,moderate,rc
1206,23,tamarong_rc_03,3.3905000000000003,2026-04-11 00:37:48.130268,6,0,962,moderate,rc
1207,23,tamarong_rc_03,3.378,2026-04-11 00:38:02.910338,6,0,962,moderate,rc
1208,23,tamarong_rc_03,3.3925,2026-04-11 00:38:13.467240,6,0,962,moderate,rc
1209,23,tamarong_rc_03,3.326,2026-04-11 00:38:26.260134,6,0,962,moderate,rc
1210,23,tamarong_rc_03,3.4105,2026-04-11 00:38:39.019611,6,0,963,moderate,rc
1276,23,tamarong_rc_03,3.34,2026-04-11 04:39:48.229047,6,4,1204,moderate,rc
1277,23,tamarong_rc_03,3.337,2026-04-11 04:40:13.900313,6,4,1204,moderate,rc
1278,23,tamarong_rc_03,3.301,2026-04-11 04:40:30.547983,6,4,1204,moderate,rc
1279,23,tamarong_rc_03,3.234,2026-04-11 04:40:47.008816,6,4,1205,moderate,rc
1280,23,tamarong_rc_03,3.4145000000000003,2026-04-11 04:41:06.342490,6,4,1205,moderate,rc
1282,23,tamarong_rc_03,3.335,2026-04-11 04:41:35.180052,6,4,1206,moderate,rc
1283,23,tamarong_rc_03,3.297,2026-04-11 04:41:51.027636,6,4,1206,moderate,rc
1284,23,tamarong_rc_03,3.1705,2026-04-11 04:42:06.409086,6,4,1206,moderate,rc
1484,23,tamarong_rc_03,4.5075,2026-04-11 09:27:00.410449,6,9,1491,moderate,rc
1485,23,tamarong_rc_03,4.564500000000001,2026-04-11 09:27:19.944220,6,9,1491,moderate,rc
1486,23,tamarong_rc_03,4.565,2026-04-11 09:27:35.606131,6,9,1492,moderate,rc
1487,23,tamarong_rc_03,4.564,2026-04-11 09:27:56.639252,6,9,1492,moderate,rc
1488,23,tamarong_rc_03,4.5435,2026-04-11 09:28:07.748801,6,9,1492,moderate,rc
1674,23,tamarong_rc_03,3.947,2026-04-11 13:32:44.692875,6,13,1737,moderate,rc
1675,23,tamarong_rc_03,3.8395,2026-04-11 13:32:55.117307,6,13,1737,moderate,rc
1676,23,tamarong_rc_03,3.952,2026-04-11 13:33:10.563425,6,13,1737,moderate,rc
1677,23,tamarong_rc_03,3.936,2026-04-11 13:33:25.542435,6,13,1737,moderate,rc
1678,23,tamarong_rc_03,3.9285,2026-04-11 13:33:36.001349,6,13,1738,moderate,rc
1679,23,tamarong_rc_03,3.9155,2026-04-11 13:33:46.026263,6,13,1738,moderate,rc
1680,23,tamarong_rc_03,3.9175,2026-04-11 13:33:54.766960,6,13,1738,moderate,rc
1681,23,tamarong_rc_03,3.93,2026-04-11 13:34:03.273180,6,13,1738,moderate,rc
1897,23,tamarong_rc_03,3.378,2026-04-11 17:19:55.298869,6,17,1964,moderate,rc
1898,23,tamarong_rc_03,3.838,2026-04-11 17:20:22.369217,6,17,1964,moderate,rc
1899,23,tamarong_rc_03,3.9825,2026-04-11 17:20:41.785239,6,17,1965,moderate,rc
1900,23,tamarong_rc_03,3.939,2026-04-11 17:20:57.046342,6,17,1965,moderate,rc
1901,23,tamarong_rc_03,3.9075,2026-04-11 17:21:11.809386,6,17,1965,moderate,rc
1902,23,tamarong_rc_03,3.8965,2026-04-11 17:21:28.054796,6,17,1965,moderate,rc
2076,23,tamarong_rc_03,4.303,2026-04-11 20:55:20.065421,6,20,2179,moderate,rc
2077,23,tamarong_rc_03,4.361,2026-04-11 20:55:45.601836,6,20,2180,moderate,rc
2078,23,tamarong_rc_03,4.3035,2026-04-11 20:56:13.939856,6,20,2180,moderate,rc
2079,23,tamarong_rc_03,3.965,2026-04-11 20:58:41.040751,6,20,2183,moderate,rc
2080,23,tamarong_rc_03,3.881,2026-04-11 20:58:57.907219,6,20,2183,moderate,rc
2081,23,tamarong_rc_03,4.002,2026-04-11 20:59:20.289019,6,20,2183,moderate,rc
2082,23,tamarong_rc_03,3.9565,2026-04-11 20:59:38.804810,6,20,2184,moderate,rc
2083,23,tamarong_rc_03,3.9525,2026-04-11 21:00:06.680737,6,21,2184,moderate,rc
2222,23,tamarong_rc_03,3.9375,2026-04-12 00:40:11.650553,0,0,2404,moderate,rc
2223,23,tamarong_rc_03,3.9605,2026-04-12 00:40:29.799021,0,0,2404,moderate,rc
2224,23,tamarong_rc_03,3.9485,2026-04-12 00:40:38.723356,0,0,2405,moderate,rc
2225,23,tamarong_rc_03,3.8675,2026-04-12 00:40:52.191320,0,0,2405,moderate,rc
2226,23,tamarong_rc_03,3.926,2026-04-12 00:41:01.326116,0,0,2405,moderate,rc
2366,23,tamarong_rc_03,4.029,2026-04-12 04:48:03.912267,0,4,2652,moderate,rc
2367,23,tamarong_rc_03,4.023,2026-04-12 04:48:20.520533,0,4,2652,moderate,rc
2368,23,tamarong_rc_03,4.0055,2026-04-12 04:48:33.149789,0,4,2652,moderate,rc
2369,23,tamarong_rc_03,4.173,2026-04-12 04:48:49.127132,0,4,2653,moderate,rc
2370,23,tamarong_rc_03,4.458,2026-04-12 04:49:04.491946,0,4,2653,moderate,rc
2377,23,tamarong_rc_03,4.1105,2026-04-12 04:58:41.249429,0,4,2663,moderate,rc
2378,23,tamarong_rc_03,4.205,2026-04-12 04:59:01.133546,0,4,2663,moderate,rc
2379,23,tamarong_rc_03,4.208,2026-04-12 04:59:17.214452,0,4,2663,moderate,rc
2380,23,tamarong_rc_03,4.208,2026-04-12 04:59:33.811161,0,4,2664,moderate,rc
2381,23,tamarong_rc_03,4.221,2026-04-12 04:59:51.640782,0,4,2664,moderate,rc
2382,23,tamarong_rc_03,4.23,2026-04-12 05:00:08.955221,0,5,2664,moderate,rc
2489,23,tamarong_rc_03,2.8165,2026-04-12 14:44:31.631153,0,14,3248,spoiled,rc
2490,23,tamarong_rc_03,2.7685,2026-04-12 14:44:48.579862,0,14,3249,spoiled,rc
2491,23,tamarong_rc_03,2.7750000000000004,2026-04-12 14:45:00.888572,0,14,3249,spoiled,rc
2492,23,tamarong_rc_03,2.835,2026-04-12 14:45:11.213175,0,14,3249,spoiled,rc
2493,23,tamarong_rc_03,2.837,2026-04-12 14:45:25.574393,0,14,3249,spoiled,rc
2494,23,tamarong_rc_03,2.806,2026-04-12 14:45:38.984352,0,14,3250,spoiled,rc
2638,23,tamarong_rc_03,2.519,2026-04-12 18:13:40.418606,0,18,3458,spoiled,rc
2639,23,tamarong_rc_03,2.5540000000000003,2026-04-12 18:13:57.273006,0,18,3458,spoiled,rc
2640,23,tamarong_rc_03,2.535,2026-04-12 18:14:07.595328,0,18,3458,spoiled,rc
2641,23,tamarong_rc_03,2.5595,2026-04-12 18:14:24.445521,0,18,3458,spoiled,rc
2642,23,tamarong_rc_03,2.5435,2026-04-12 18:14:40.725744,0,18,3459,spoiled,rc
2643,23,tamarong_rc_03,2.4935,2026-04-12 18:14:54.870272,0,18,3459,spoiled,rc
615,22,tamarong_rc_02,9.168,2026-04-10 08:31:24.924121,5,8,0,fresh,rc
616,22,tamarong_rc_02,8.7365,2026-04-10 08:31:57.133399,5,8,0,fresh,rc
617,22,tamarong_rc_02,9.1405,2026-04-10 08:32:30.892433,5,8,1,fresh,rc
618,22,tamarong_rc_02,8.962499999999999,2026-04-10 08:32:45.271019,5,8,1,fresh,rc
619,22,tamarong_rc_02,8.687999999999999,2026-04-10 08:33:00.198968,5,8,1,fresh,rc
620,22,tamarong_rc_02,8.5145,2026-04-10 08:33:13.792683,5,8,1,fresh,rc
740,22,tamarong_rc_02,4.154,2026-04-10 12:37:53.337440,5,12,246,moderate,rc
741,22,tamarong_rc_02,4.1555,2026-04-10 12:38:08.614594,5,12,246,moderate,rc
742,22,tamarong_rc_02,4.191,2026-04-10 12:38:26.629188,5,12,247,moderate,rc
743,22,tamarong_rc_02,4.1865000000000006,2026-04-10 12:38:40.408087,5,12,247,moderate,rc
744,22,tamarong_rc_02,4.158,2026-04-10 12:38:56.736591,5,12,247,moderate,rc
745,22,tamarong_rc_02,4.368,2026-04-10 12:39:19.873036,5,12,247,moderate,rc
746,22,tamarong_rc_02,4.371499999999999,2026-04-10 12:39:35.052686,5,12,248,moderate,rc
747,22,tamarong_rc_02,4.379,2026-04-10 12:39:49.679673,5,12,248,moderate,rc
748,22,tamarong_rc_02,4.3805,2026-04-10 12:40:03.957597,5,12,248,moderate,rc
749,22,tamarong_rc_02,4.391500000000001,2026-04-10 12:40:16.735806,5,12,248,moderate,rc
891,22,tamarong_rc_02,3.9865,2026-04-10 16:30:23.288010,5,16,478,moderate,rc
892,22,tamarong_rc_02,3.9855,2026-04-10 16:30:38.893550,5,16,479,moderate,rc
893,22,tamarong_rc_02,4.0055,2026-04-10 16:30:53.812912,5,16,479,moderate,rc
894,22,tamarong_rc_02,3.986,2026-04-10 16:31:10.141764,5,16,479,moderate,rc
895,22,tamarong_rc_02,3.9465,2026-04-10 16:31:22.401109,5,16,479,moderate,rc
896,22,tamarong_rc_02,3.96,2026-04-10 16:31:38.332704,5,16,480,moderate,rc
897,22,tamarong_rc_02,3.9565,2026-04-10 16:31:51.875372,5,16,480,moderate,rc
1043,22,tamarong_rc_02,3.6795,2026-04-10 20:43:18.333203,5,20,731,moderate,rc
1044,22,tamarong_rc_02,3.6295,2026-04-10 20:43:32.439399,5,20,732,moderate,rc
1045,22,tamarong_rc_02,3.592,2026-04-10 20:43:43.315808,5,20,732,moderate,rc
1046,22,tamarong_rc_02,3.6195,2026-04-10 20:43:57.493903,5,20,732,moderate,rc
1047,22,tamarong_rc_02,3.5995,2026-04-10 20:44:12.355260,5,20,732,moderate,rc
1048,22,tamarong_rc_02,3.5695,2026-04-10 20:44:24.116210,5,20,732,moderate,rc
1049,22,tamarong_rc_02,3.6265,2026-04-10 20:44:39.376926,5,20,733,moderate,rc
1195,22,tamarong_rc_02,3.8615,2026-04-11 00:34:31.791245,6,0,963,moderate,rc
1196,22,tamarong_rc_02,3.6215,2026-04-11 00:34:41.930240,6,0,963,moderate,rc
1197,22,tamarong_rc_02,3.397,2026-04-11 00:34:54.993619,6,0,963,moderate,rc
1198,22,tamarong_rc_02,3.407,2026-04-11 00:35:05.333649,6,0,963,moderate,rc
1199,22,tamarong_rc_02,3.313,2026-04-11 00:35:14.407570,6,0,963,moderate,rc
1200,22,tamarong_rc_02,3.3545,2026-04-11 00:35:28.388161,6,0,964,moderate,rc
1201,22,tamarong_rc_02,3.43,2026-04-11 00:35:44.529307,6,0,964,moderate,rc
1202,22,tamarong_rc_02,3.385,2026-04-11 00:35:55.590337,6,0,964,moderate,rc
1203,22,tamarong_rc_02,3.3255,2026-04-11 00:36:09.750847,6,0,964,moderate,rc
1269,22,tamarong_rc_02,3.369,2026-04-11 04:36:05.253956,6,4,1204,moderate,rc
1270,22,tamarong_rc_02,3.1475,2026-04-11 04:36:21.162192,6,4,1204,moderate,rc
1271,22,tamarong_rc_02,3.3925,2026-04-11 04:36:40.547269,6,4,1205,moderate,rc
1272,22,tamarong_rc_02,3.3185,2026-04-11 04:36:58.176002,6,4,1205,moderate,rc
1273,22,tamarong_rc_02,3.4355,2026-04-11 04:37:14.889691,6,4,1205,moderate,rc
1274,22,tamarong_rc_02,3.432,2026-04-11 04:37:32.703687,6,4,1206,moderate,rc
1275,22,tamarong_rc_02,3.29,2026-04-11 04:37:47.382831,6,4,1206,moderate,rc
1476,22,tamarong_rc_02,4.5835,2026-04-11 09:23:33.445925,6,9,1492,moderate,rc
1477,22,tamarong_rc_02,4.265499999999999,2026-04-11 09:24:33.693172,6,9,1493,moderate,rc
1478,22,tamarong_rc_02,4.272,2026-04-11 09:24:47.887263,6,9,1493,moderate,rc
1479,22,tamarong_rc_02,4.286,2026-04-11 09:25:03.217789,6,9,1493,moderate,rc
1480,22,tamarong_rc_02,4.28,2026-04-11 09:25:12.407863,6,9,1493,moderate,rc
1481,22,tamarong_rc_02,4.288,2026-04-11 09:25:27.386398,6,9,1494,moderate,rc
1482,22,tamarong_rc_02,4.269,2026-04-11 09:25:38.878893,6,9,1494,moderate,rc
1668,22,tamarong_rc_02,4.036,2026-04-11 13:30:35.089490,6,13,1739,moderate,rc
1669,22,tamarong_rc_02,4.046,2026-04-11 13:30:45.331866,6,13,1739,moderate,rc
1670,22,tamarong_rc_02,3.9545,2026-04-11 13:30:55.257925,6,13,1739,moderate,rc
1671,22,tamarong_rc_02,3.93,2026-04-11 13:31:05.081307,6,13,1739,moderate,rc
1672,22,tamarong_rc_02,3.8955,2026-04-11 13:31:14.888950,6,13,1739,moderate,rc
1673,22,tamarong_rc_02,3.8875,2026-04-11 13:31:30.484390,6,13,1740,moderate,rc
1880,22,tamarong_rc_02,4.531,2026-04-11 17:14:27.152639,6,17,1963,moderate,rc
1881,22,tamarong_rc_02,4.5575,2026-04-11 17:14:56.724775,6,17,1963,moderate,rc
1882,22,tamarong_rc_02,4.543,2026-04-11 17:15:14.173106,6,17,1963,moderate,rc
1883,22,tamarong_rc_02,4.555999999999999,2026-04-11 17:15:38.926703,6,17,1964,moderate,rc
1884,22,tamarong_rc_02,4.427,2026-04-11 17:15:53.354592,6,17,1964,moderate,rc
1885,22,tamarong_rc_02,4.384,2026-04-11 17:16:09.851241,6,17,1964,moderate,rc
1886,22,tamarong_rc_02,4.083,2026-04-11 17:16:24.079666,6,17,1964,moderate,rc
1887,22,tamarong_rc_02,4.004,2026-04-11 17:16:44.629054,6,17,1965,moderate,rc
1888,22,tamarong_rc_02,3.96,2026-04-11 17:16:54.920442,6,17,1965,moderate,rc
1889,22,tamarong_rc_02,3.9295,2026-04-11 17:17:10.883268,6,17,1965,moderate,rc
1890,22,tamarong_rc_02,3.907,2026-04-11 17:17:26.330403,6,17,1966,moderate,rc
1891,22,tamarong_rc_02,3.8465,2026-04-11 17:17:43.592682,6,17,1966,moderate,rc
1892,22,tamarong_rc_02,3.9985,2026-04-11 17:17:59.221511,6,17,1966,moderate,rc
1893,22,tamarong_rc_02,3.9755,2026-04-11 17:18:16.252642,6,17,1966,moderate,rc
1894,22,tamarong_rc_02,3.9825,2026-04-11 17:18:31.614117,6,17,1967,moderate,rc
1895,22,tamarong_rc_02,3.97,2026-04-11 17:18:49.429097,6,17,1967,moderate,rc
